Polygon Name	Hashed Device Id	Common Evening Lat	Common Evening Long	Common Evening Country	Common Evening State	Common Evening Zip	Common Evening Census	Common Evening Metro	Common Evening Distance	Common Daytime Lat	Common Daytime Long	Common Daytime Country	Common Daytime State	Common Daytime Zip	Common Daytime Census	Common Daytime Metro	Common Daytime Distance
OTR Green acres	f4b8820f1394247f68c4740a9ccb7ddc1d6534ad	-34.859485252402806	138.6836077639617	AUS	South Australia	5075	40205105126	Tea Tree Gully (C)	2.7046067493046517	-34.85949325240281	138.6835977639325	AUS	South Australia	5075	40205105126	Tea Tree Gully (C)	2.703905409919691
OTR Green acres	3ecfd0e1d17506a01273b4b8be3e356bf0bcc9f2	-34.442942949647225	150.8344914703676	AUS	New South Wales	2526	10701113402	Wollongong (C)	694.1626299071477	-34.442939949647226	150.83453647037712	AUS	New South Wales	2526	10701113402	Wollongong (C)	694.16520462992
OTR Green acres	51d2fefaa9db4bebd1a32d92aa0fef7a3d70af84	-34.89764057284966	138.66178941662517	AUS	South Australia	5073	40104101602	Campbelltown (C) (SA)	2.310636782533093	-34.89551157284966	138.61730241591457	AUS	South Australia	5081	40106102203	Walkerville (M)	2.0836266144152966
OTR Green acres	247dcbb6c698c9b1a325e9ff80e3b71e991cc71b	-34.86372931130381	138.70179348619462	AUS	South Australia	5076	40104101402	Campbelltown (C) (SA)	3.656304538562831	-34.86371431130381	138.7018164862591	AUS	South Australia	5076	40104101402	Campbelltown (C) (SA)	3.6577337647487225
OTR Green acres	e5bc17778be4d7fbaa79f5063f58adbe11eb9a88	-34.817183504165364	138.6719333351644	AUS	South Australia	5092	40204104112	Tea Tree Gully (C)	4.167990408995425	-34.923777504165365	138.60279840046164	AUS	South Australia	5000	40101100148	Adelaide (C)	4.18430768980113
OTR Green acres	e1ee21c86b6388ae06ae2ff7e7354957cb7d6529	-34.845932476072704	138.68074424825926	AUS	South Australia	5088	40205105223	Tea Tree Gully (C)	2.9693576552168275	-34.9135184760727	138.64158050758815	AUS	South Australia	5068	40105101808	Norwood Payneham St. Peters (C)	2.9773307742107344
OTR Green acres	1c825b0edd829e52d01662908503d98c18a7fa49	-34.81895562871254	138.63011041183208	AUS	South Australia	5095	40204117217	Salisbury (C)	3.598294355854792	-34.81882262871254	138.63015141180557	AUS	South Australia	5095	40204117217	Salisbury (C)	3.6071393088338253
OTR Green acres	8f5b34a65f01e39b0a0a7671459aca4872ccd9d0	-34.918694604943155	138.6671917527167	AUS	South Australia	5068	40103101136	Burnside (C)	3.7196182294271787	-34.918683604943155	138.66719075270157	AUS	South Australia	5068	40103101136	Burnside (C)	3.7189121664261338
OTR Green acres	4d8dd909e872a58ab6136a46c345df683efc3bc2	-34.81120186493745	138.61148290820884	AUS	South Australia	5095	40204117126	Salisbury (C)	4.372747724914099	-34.85328686493745	138.59208904773305	AUS	South Australia	5084	40203103611	Port Adelaide Enfield (C)	2.8626876229444806
OTR Green acres	1e093a0564f7e04eb46a12c0fb775e50d591446b	-34.86303705900656	138.63152091106886	AUS	South Australia	5085	40203103758	Port Adelaide Enfield (C)	0.6354816581868573	-34.86306505900656	138.6315129111519	AUS	South Australia	5085	40203103758	Port Adelaide Enfield (C)	0.6341522273645398
OTR Green acres	f51280ce0a83388214c493836c7cda7ade9f9a2d	-34.991474685480526	138.55103656046293	AUS	South Australia	5043	40302106225	Marion (C)	9.70568924791455	-34.899852685480525	138.5140155687717	AUS	South Australia	5023	40401109520	Charles Sturt (C)	7.3157646494416
OTR Green acres	71a9895dc326525ebbe9379e0e9ce05b5b44acac	-34.863187332044106	138.64097362885227	AUS	South Australia	5086	40203103833	Port Adelaide Enfield (C)	0.5401021104629757	-34.863182332044104	138.6409736288467	AUS	South Australia	5086	40203103833	Port Adelaide Enfield (C)	0.5404295938727537
OTR Green acres	1ca410f13d0daad660282364f3fcb5f331a4f974	-34.782967403027655	138.66715965503005	AUS	South Australia	5109	40204104734	Salisbury (C)	6.283686795910371	-34.783004403027654	138.6671166551716	AUS	South Australia	5109	40204104734	Salisbury (C)	6.280573327227066
OTR Green acres	c9984a4f13212caf5cbb88e753eb1e15cbce7288	-34.78945901556823	138.70160442673222	AUS	South Australia	5125	40205104919	Tea Tree Gully (C)	6.6756305256480255	-34.789445015568226	138.70159142672554	AUS	South Australia	5125	40205104919	Tea Tree Gully (C)	6.6760449140555576
OTR Green acres	15ca24f0a1ef8313629086d30a97e93624dfd275	-34.81878546751251	138.88782318333043	AUS	South Australia	5233	40102100314	Adelaide Hills (DC)	14.632491786821591	-34.81879646751251	138.88781218333085	AUS	South Australia	5233	40102100314	Adelaide Hills (DC)	14.63169913425586
OTR Green acres	520c8a99d1c78818dc2107c5a1c81bcc65f08a5f	-34.78750780204968	138.6193793418345	AUS	South Australia	5107	40204104329	Salisbury (C)	5.841758980640883	-34.88392180204968	138.60284438559088	AUS	South Australia	5083	40106102007	Prospect (C)	2.193531787870057
OTR Green acres	ca8abc6ec3a80e9fd8bb0f8e9fd5c454fe23f5b1	-34.77219625912843	138.59539907651725	AUS	South Australia	5107	40204104332	Salisbury (C)	7.22081392062257	-34.77229825912843	138.59540807684243	AUS	South Australia	5107	40204104332	Salisbury (C)	7.213993368308069
OTR Green acres	355a00192701fefdca063b690acb6de4648eb2f2	-34.894102149572205	138.63348404819655	AUS	South Australia	5070	40105101927	Norwood Payneham St. Peters (C)	1.6462946132341747	-34.8942391495722	138.63376904871197	AUS	South Australia	5070	40105101927	Norwood Payneham St. Peters (C)	1.6532835792449456
OTR Green acres	29c39f13e35269d2fe6d543f2c1e4254ad785d27	-34.83287393427175	138.6664458123504	AUS	South Australia	5093	40204104034	Salisbury (C)	3.070181644727859	-34.83282793427175	138.6664308123946	AUS	South Australia	5093	40204104034	Salisbury (C)	3.072436698642411
OTR Green acres	1241f0f7a7b2dd78a872cc011b3ff7b66c557b46	-34.87696887051463	138.64600858537275	AUS	South Australia	5087	40203103802	Port Adelaide Enfield (C)	0.6374648048915045	-34.87691487051463	138.6459885853277	AUS	South Australia	5087	40203103802	Port Adelaide Enfield (C)	0.6340605179251795
OTR Green acres	4bc210defa2cd82e11f9e4134da92cba4dbc88d6	-34.87096494246233	138.68268259013698	AUS	South Australia	5075	40104101506	Campbelltown (C) (SA)	2.5408856384511505	-34.87097494246233	138.68266959016793	AUS	South Australia	5075	40104101506	Campbelltown (C) (SA)	2.540155101963466
OTR Green acres	55a2139f6575764f5dfd9e8dd6f7a70affbcecb5	-34.93136168079416	138.51931059285354	AUS	South Australia	5032	40403110612	West Torrens (C)	7.933807102569385	-34.93136468079417	138.51930959284726	AUS	South Australia	5032	40403110612	West Torrens (C)	7.933965074200716
OTR Green acres	13dc11ca982cb9b17d7e1744c96dca1cc7d5294e	-34.86122661987247	138.67859791815786	AUS	South Australia	5075	40205105120	Tea Tree Gully (C)	2.3980118596751154	-34.86123861987247	138.67856291822875	AUS	South Australia	5075	40205105120	Tea Tree Gully (C)	2.3958750361003345
OTR Green acres	b5c6c0515a37c9e501217f458d3b856270995cc6	-33.781644992006974	150.9459801786048	AUS	New South Wales	2146	11601130810	Blacktown (C)	706.655862645397	-33.78165999200697	150.94598617853356	AUS	New South Wales	2146	11601130810	Blacktown (C)	706.6560302793022
OTR Green acres	d222223d4a34f465f1e6e6b46ec4344acf92fb45	-34.84277746392526	138.64721632271224	AUS	South Australia	5098	40203103702	Port Adelaide Enfield (C)	1.994350400067355	-34.92937046392526	138.59596032199812	AUS	South Australia	5000	40101100147	Adelaide (C)	4.711787760174609
OTR Green acres	0a758c1ab03ed09de7a66a2935f70c38bf66f81d	-34.86894938037312	138.6352714571511	AUS	South Australia	5086	40203103818	Port Adelaide Enfield (C)	0.18759309725979065	-34.868941380373116	138.6352654571464	AUS	South Australia	5086	40203103818	Port Adelaide Enfield (C)	0.18819811189582344
OTR Green acres	21e2460d516d172f7787305ae4cca4c5b055da52	-34.924120746709214	138.62149643247275	AUS	South Australia	5067	40105101701	Norwood Payneham St. Peters (C)	3.8187189376350856								
OTR Green acres	119389e53587fbdadc7f67033d14409e107ad5bb	-34.82225055679698	138.72250023593207	AUS	South Australia	5091	40205105502	Tea Tree Gully (C)	5.850941080206848	-34.82225055679698	138.72249923593208	AUS	South Australia	5091	40205105502	Tea Tree Gully (C)	5.850894491433143
