Polygon Id	Hashed Ubermedia Id	Common Evening Lat	Common Evening Long	Common Evening Country	Common Evening Census	Common Evening Micro	Common Evening Municipality	Common Evening Admin	Common Evening Province	Common Evening Postal1	Common Evening Postal2	Common Evening Custom1	Common Evening Custom2	Common Evening Distance	Common Daytime Lat	Common Daytime Long	Common Daytime Country	Common Daytime Census	Common Daytime Micro	Common Daytime Municipality	Common Daytime Admin	Common Daytime Province	Common Daytime Postal1	Common Daytime Postal2	Common Daytime Custom1	Common Daytime Custom2	Common Daytime Distance
OTR Woodville South	135721cfee63f837d8e44d271290b90190f00ed0	-34.881298667552215	138.54052529501047	AUS	40401109712		Charles Sturt C	Woodville - Cheltenham	South Australia		5011			0.570637939711383	-34.881338667552214	138.54056029517025	AUS	40401109712		Charles Sturt C	Woodville - Cheltenham	South Australia		5011			0.5712608602698067
OTR Woodville South	e159cbb4227fab3d17ff5af2f1d7cf6ec58d64f2	-34.881203529141196	138.54543620598952	AUS	40401109731		Charles Sturt C	Woodville - Cheltenham	South Australia		5011			0.8330997546614232	-34.8812085291412	138.5454152059782	AUS	40401109731		Charles Sturt C	Woodville - Cheltenham	South Australia		5011			0.831859291465413
OTR Woodville South	07bed7799da41a5b7852456133963305c5a2cfe4	-34.8839792049252	138.53188281854796	AUS	40401109018		Charles Sturt C	Beverley	South Australia		5011			0.06376023601934136	-34.8839792049252	138.53187881854794	AUS	40401109018		Charles Sturt C	Beverley	South Australia		5011			0.06366973083169157
OTR Woodville South	d26b7f2f10253dcfff29adc1cda60027f95cfaa8	-34.89671875587563	138.52358735878738	AUS	40401109129		Charles Sturt C	Flinders Park	South Australia		5023			0.9354712409302729	-34.89674775587564	138.52356935878825	AUS	40401109129		Charles Sturt C	Flinders Park	South Australia		5023			0.9377214607320851
OTR Woodville South	1ab5f3d8fe6603f978f8c087bf8f9a4a4eef9919	-34.884609496960145	138.52887949829946	AUS	40401109013		Charles Sturt C	Beverley	South Australia		5011			0.14564821712736317	-34.88460549696015	138.52888149830795	AUS	40401109013		Charles Sturt C	Beverley	South Australia		5011			0.14556378685604895
OTR Woodville South	7fb46edd6f6a614afbb777db67231f9898cd57bb	-34.88667538898256	138.5288026863151	AUS	40401109013		Charles Sturt C	Beverley	South Australia		5011			0.19666210905447606	-34.88668738898256	138.52877068631537	AUS	40401109013		Charles Sturt C	Beverley	South Australia		5011			0.19858133348634563
OTR Woodville South	7e76027fd3de4f5f3b076953fca52074a096a51e	-34.87429709326716	138.50501214472203	AUS	40401109403		Charles Sturt C	Royal Park - Hendon - Albert Park	South Australia		5014			1.6667131374049844	-34.87430709326716	138.50502014474955	AUS	40401109403		Charles Sturt C	Royal Park - Hendon - Albert Park	South Australia		5014			1.666002573023635
OTR Woodville South	c1e2d8e971783b07b1ec2437f682b84e02967ce0	-34.856006741848134	138.52018085591197	AUS	40402110126		Port Adelaide Enfield C	Port Adelaide	South Australia		5013			2.0930937592097147	-34.85579874184813	138.52040985563926	AUS	40402110126		Port Adelaide Enfield C	Port Adelaide	South Australia		5013			2.102897543479338
OTR Woodville South	86d6d3746aa812b132f085ed183dd1a12be371f0	-34.8865814514783	138.53387504554647	AUS	40401109006		Charles Sturt C	Beverley	South Australia		5011			0.18433107511691585	-34.8865894514783	138.533878045523	AUS	40401109006		Charles Sturt C	Beverley	South Australia		5011			0.18482422573192162
OTR Woodville South	b62b7118a236a5b3e645677802990b6449d38169	-33.82277323988352	151.02043926563496	AUS	12504149214		Parramatta C	Parramatta - Rosehill	New South Wales		2142			716.4876672544111	-33.822777239883514	151.02043626561564	AUS	12504149214		Parramatta C	Parramatta - Rosehill	New South Wales		2142			716.4874520222844
OTR Woodville South	6124cc845dce85ddcdf6fd0613e3979c12ae9fdb	-34.701406947462154	138.7159212910675	AUS	40202102804		Playford C	Craigmore - Blakeview	South Australia		5114			16.45558409863163	-34.91910494746215	138.53837260917103	AUS	40403110621		West Torrens C	Lockleys	South Australia		5032			2.4037000693538535
OTR Woodville South	b21898f0851e820d0d5b348241733de337341233	-34.88464669771725	138.53087802276787	AUS	40401109013		Charles Sturt C	Beverley	South Australia		5011			0.03379452124767296	-34.88465469771725	138.53088202277917	AUS	40401109013		Charles Sturt C	Beverley	South Australia		5011			0.03338509240393229
OTR Woodville South	31d9e1535e7b3aaa481424605f1842c1b3036b54	-34.82009114695247	138.62453928880862	AUS	40204117204		Salisbury C	Pooraka - Cavan	South Australia		5095			6.9267915066657775	-34.82007514695247	138.62454928873632	AUS	40204117204		Salisbury C	Pooraka - Cavan	South Australia		5095			6.927940418640107
OTR Woodville South	73ec73af9d5321f9cea06b8f8b0dcb490242ada4	-34.917257816564685	138.52049457062645	AUS	40401109219		Charles Sturt C	Henley Beach	South Australia		5024			2.3277134085410243	-34.91724781656468	138.5203735705656	AUS	40401109219		Charles Sturt C	Henley Beach	South Australia		5024			2.3288866047029044
OTR Woodville South	c46b03b7ae029830e2a3cae0e8d32971c0a3b6e0	-34.93365618647956	138.49791850862604	AUS	40401109202		Charles Sturt C	Henley Beach	South Australia		5022			3.8760025733775123	-34.93365418647956	138.49795150863255	AUS	40401109202		Charles Sturt C	Henley Beach	South Australia		5022			3.874964223496363
OTR Woodville South	3e5940212317c6ec9b50e64069754904ea17473f	-35.09409805034116	138.5301351743001	AUS	40304108610		Onkaparinga C	Reynella	South Australia		5161			14.475829656693506	-35.09411305034116	138.5301291743467	AUS	40304108610		Onkaparinga C	Reynella	South Australia		5161			14.476868935517738
OTR Woodville South	4b3dcfe79db9b4b1007fc92f96277a028d8cab02	-35.10713865493391	138.55982539293566	AUS	40304108912		Onkaparinga C	Woodcroft	South Australia		5162			15.46160015693482	-35.107120654933915	138.55981939289933	AUS	40304108912		Onkaparinga C	Woodcroft	South Australia		5162			15.460326485727926
OTR Woodville South	40986fd0fe6cf4a3017df166086b14888361df0f	-34.906637335646465	138.52724003664343	AUS	40401109102		Charles Sturt C	Flinders Park	South Australia		5025			1.52748650803004	-34.906645335646466	138.52723503668253	AUS	40401109102		Charles Sturt C	Flinders Park	South Australia		5025			1.528077309324816
OTR Woodville South	57980974470511a30e66bb1e411736359febec4d	-34.74750355492519	138.67862154979008	AUS	40202103102		Playford C	Elizabeth East	South Australia		5112			12.652604742276187	-34.74786955492519	138.67849254958426	AUS	40202103102		Playford C	Elizabeth East	South Australia		5112			12.628752398957094
OTR Woodville South	1fb8d056c67b460cf6f41e4d5f9f08d45c2bc289	-34.85386458172126	138.516756337917	AUS	40402110123		Port Adelaide Enfield C	Port Adelaide	South Australia		5013			2.2977611682521446	-34.85612158172126	138.65612334766558	AUS	40203103735		Port Adelaide Enfield C	Northgate - Oakden - Gilles Plains	South Australia		5086			7.349521473250758
OTR Woodville South	507f3268faa6b92d713924d2bd2557f318332d39	-34.884531823660325	138.50532505393798	AUS	40401109509		Charles Sturt C	Seaton - Grange	South Australia		5023			1.4815335027276155	-34.884537823660324	138.50532805393996	AUS	40401109509		Charles Sturt C	Seaton - Grange	South Australia		5023			1.4813576385659089
OTR Woodville South	26f014dac3e64bcda8bd636fa9c5184c17c351e7	-34.89491086910353	138.5231142405376	AUS	40401109126		Charles Sturt C	Flinders Park	South Australia		5023			0.8423702714277276	-34.894926869103536	138.5230812404736	AUS	40401109126		Charles Sturt C	Flinders Park	South Australia		5023			0.8443365365225789
OTR Woodville South	8b3ae24ec6f2e67c4b2137803a8f3b524ab78a91	-34.93006857992826	138.50428046175475	AUS	40401109201		Charles Sturt C	Henley Beach	South Australia		5022			3.4880896558283148	-34.93035757992826	138.50424346308793	AUS	40401109201		Charles Sturt C	Henley Beach	South Australia		5022			3.506957946076125
OTR Woodville South	88c5d47f6ed289470eb98e237cb6438f0d5537b1	-34.87246854837174	138.53285835039696	AUS	40401109739		Charles Sturt C	Woodville - Cheltenham	South Australia		5011			0.858448987066502	-34.87248954837174	138.53284935036388	AUS	40401109739		Charles Sturt C	Woodville - Cheltenham	South Australia		5011			0.8569548260778034
OTR Woodville South	a8508f9c3141e20c353417258d6be12ce51c3b34	-34.86245019272022	138.47814726850757	AUS	40401109630		Charles Sturt C	West Lakes	South Australia		5019			3.3969180252842026	-34.862448192720215	138.4781172685144	AUS	40401109630		Charles Sturt C	West Lakes	South Australia		5019			3.3984966594288366
OTR Woodville South	73fd803c557bdb4841fdc316b4419713bb165762	-34.89096874179224	138.52586852539582	AUS	40401109009		Charles Sturt C	Beverley	South Australia		5011			0.5294734580122965	-34.89095774179225	138.52594952537646	AUS	40401109009		Charles Sturt C	Beverley	South Australia		5011			0.5261321163866535
OTR Woodville South	d426207f099e62cd96c211e25ae6be2413c407a4	-34.80578306816791	138.66795476737198	AUS	40204104124		Salisbury C	Para Hills	South Australia		5096			9.484488900099638	-34.80575606816791	138.6679467673852	AUS	40204104124		Salisbury C	Para Hills	South Australia		5096			9.485195588582018
OTR Woodville South	2da0caeef1d639bd53900e4d58a3f3cb59f9dee2	-34.91287560069881	138.53068640188835	AUS	40401109107		Charles Sturt C	Flinders Park	South Australia		5025			1.9408169229540226	-34.91342660069881	138.4982714009782	AUS	40401109204		Charles Sturt C	Henley Beach	South Australia		5022			2.73013035334237
OTR Woodville South	4d06031fc61394dc607a7d1d4837600f459af8a3	-34.90780711605428	138.50946125686136	AUS	40401109229		Charles Sturt C	Henley Beach	South Australia		5024			2.020192444060389	-34.90780711605428	138.50948325686136	AUS	40401109229		Charles Sturt C	Henley Beach	South Australia		5024			2.019422546725469
OTR Woodville South	6509798e4fd298aab8fdf0b078befb18d329835c	-34.87811386387854	138.53420722904258	AUS	40401109713		Charles Sturt C	Woodville - Cheltenham	South Australia		5011			0.4901078626341137	-34.909933863878535	138.7058471543593	AUS	40102101007		Adelaide Hills DC	Uraidla - Summertown	South Australia		5072			10.04619556367404
OTR Woodville South	4fc2ed8ed4942550e4380a330dda223af6a016b3	-34.88281897622634	138.54429053763914	AUS	40401109733		Charles Sturt C	Woodville - Cheltenham	South Australia		5011			0.7426200284578494	-34.92759697622634	138.597370506296	AUS	40101100147		Adelaide C	Adelaide	South Australia		5000			4.769069523129556
OTR Woodville South	a89601720355be6913bd89f047cb286b66ae5651	-34.86739340409622	138.51462355402708	AUS	40401109407		Charles Sturt C	Royal Park - Hendon - Albert Park	South Australia		5014			1.5373911276823538	-34.867395404096214	138.5146115540334	AUS	40401109407		Charles Sturt C	Royal Park - Hendon - Albert Park	South Australia		5014			1.5377052626914294
OTR Woodville South	2d2d97736b5ce52f61343791c3db1c88e7695011	-34.83643339181328	138.48429775112973	AUS	40402109923		Port Adelaide Enfield C	Largs Bay - Semaphore	South Australia		5019			4.284971353200535	-34.83643339181328	138.48429975112973	AUS	40402109923		Port Adelaide Enfield C	Largs Bay - Semaphore	South Australia		5019			4.284900481657201
OTR Woodville South	f1c8c0e2e19730b4e4454842df6b26160f7cca84	-34.88609170914781	138.51995641751475	AUS	40401109019		Charles Sturt C	Beverley	South Australia		5011			0.6570683084040752	-34.88610070914781	138.51994541746595	AUS	40401109019		Charles Sturt C	Beverley	South Australia		5011			0.6577701393838187
OTR Woodville South	96303dbc98a038649574617fde9d20cde0719224	-34.8431204436836	138.5364841212503	AUS	40402110101		Port Adelaide Enfield C	Port Adelaide	South Australia		5013			2.898869943900431	-34.8604734436836	138.6223391212759	AUS	40203103755		Port Adelaide Enfield C	Northgate - Oakden - Gilles Plains	South Australia		5085			5.4268661971762
OTR Woodville South	3aff3729cb92038d37262dd1cc7667a99a7f06e6	-34.88582985320541	138.53120916219177	AUS	40401109013		Charles Sturt C	Beverley	South Australia		5011			0.0707308014333495	-34.92076385320541	138.60709719800113	AUS	40101100111		Adelaide C	Adelaide	South Australia		5000			4.960257149179375
OTR Woodville South	2ce7d2569e8b709d3222564c3e67ac77fe4ba781	-34.81079895987246	138.61127375064285	AUS	40204117105		Salisbury C	Mawson Lakes - Globe Derby Park	South Australia		5095			6.83810205200458	-34.87681895987246	138.59314559556395	AUS	40106102109		Prospect C	Prospect	South Australia		5082			3.5453073552127816
OTR Woodville South	42e0a664b58704a6bf3a2c54e69a3e51fcbcb1e0	-34.7760811594292	138.6506205385542	AUS	40204104644		Salisbury C	Salisbury	South Australia		5109			10.117996054910257	-34.7760801594292	138.65062353855734	AUS	40204104644		Salisbury C	Salisbury	South Australia		5109			10.11816143149365
OTR Woodville South	88ec8858ef948f6d3b419b925a17c84fdad76d00	-35.018247749969845	138.63468132844386	AUS	40303106714		Mitcham C	Blackwood	South Australia		5051			10.928861868961171	-34.86988274996985	138.51935561166485	AUS	40401109717		Charles Sturt C	Woodville - Cheltenham	South Australia		5014			1.240083587767703
OTR Woodville South	04b91128a2ea5cd3f1fca01c44be4edb784e709f	-34.84275219197275	138.55198157920086	AUS	40402110221		Port Adelaide Enfield C	The Parks	South Australia		5013			3.135122203910578	-34.842751191972745	138.5519905792035	AUS	40402110221		Port Adelaide Enfield C	The Parks	South Australia		5013			3.1353764590218045
OTR Woodville South	99ca24491ae0f387727c97188fe15e32798bd4d6	-34.96815514290311	138.57494149953956	AUS	40303106821		Mitcham C	Colonel Light Gardens	South Australia		5039			6.270006486853329	-34.95683214290311	138.56563345884743	AUS	40403110730		West Torrens C	Plympton	South Australia		5037			5.345227955810596
OTR Woodville South	16138bd522e1defc8f611021d4349ab5f25c4547	-34.86442770285425	138.52719995305037	AUS	40401109715		Charles Sturt C	Woodville - Cheltenham	South Australia		5014			1.4311264750242398	-34.86442870285425	138.5272229530501	AUS	40401109715		Charles Sturt C	Woodville - Cheltenham	South Australia		5014			1.4308397703760418
OTR Woodville South	c55110e53066b675e4091e79fea199b6f803422f	-34.9112913184659	138.4974459386869	AUS	40401109204		Charles Sturt C	Henley Beach	South Australia		5022			2.6588495386574325	-34.9112963184659	138.4974709386848	AUS	40401109204		Charles Sturt C	Henley Beach	South Australia		5022			2.658059396008752
OTR Woodville South	995ae832eae98bc777eace5c40f75a7253d94a6c	-35.09084771777402	138.48889177285383	AUS	40302105902		Marion C	Hallett Cove	South Australia		5158			14.453293279421795	-35.09060571777402	138.48891777362604	AUS	40302105902		Marion C	Hallett Cove	South Australia		5158			14.43654335378413
OTR Woodville South	e81403de6fcc6fb9d733d7c468e9302c0943f588	-34.907217937604486	138.51983578036962	AUS	40401109101		Charles Sturt C	Flinders Park	South Australia		5025			1.6829530207240526	-34.90721693760449	138.51983978037205	AUS	40401109101		Charles Sturt C	Flinders Park	South Australia		5025			1.6828006470380503
OTR Woodville South	528044773a2b946d290f776d8c2e406c7f6fdbcd	-34.90903485958052	138.52808665135737	AUS	40401109106		Charles Sturt C	Flinders Park	South Australia		5025			1.6854145275471135	-34.909053859580524	138.52804465133534	AUS	40401109106		Charles Sturt C	Flinders Park	South Australia		5025			1.6869902664435568
OTR Woodville South	8fb15a17ba2af86b22af9757b71953832836e617	-34.88610010085449	138.53077620491436	AUS	40401109013		Charles Sturt C	Beverley	South Australia		5011			0.0958191119734659	-34.931873100854496	138.60151544649202	AUS	40101100113		Adelaide C	Adelaide	South Australia		5000			5.137619141510306
OTR Woodville South	f95fa33c3e3de6db574af2b90683af393b7e1b61	-35.11503797054465	138.55674836853711	AUS	40304108920		Onkaparinga C	Woodcroft	South Australia		5162			15.988545207383135	-35.115033970544644	138.55674436854216	AUS	40304108920		Onkaparinga C	Woodcroft	South Australia		5162			15.988249311351009
OTR Woodville South	7d86c27fc994eca1a69fbbe60539c04f4125079f	-34.80084505188209	138.50046782468445	AUS	40402110032		Port Adelaide Enfield C	North Haven	South Australia		5017			6.0690422168296205	-34.80085105188209	138.50047682467178	AUS	40402110032		Port Adelaide Enfield C	North Haven	South Australia		5017			6.068496985899433
OTR Woodville South	4c655b8d947190ee5fc673b1e78e2058a5b3db36	-34.68377791082752	138.65988269417446	AUS	40202102930		Playford C	Davoren Park	South Australia		5114			15.704795784542146	-34.68378591082752	138.65988269417218	AUS	40202102930		Playford C	Davoren Park	South Australia		5114			15.704305620537465
OTR Woodville South	6e510b5a844b8ab026bed58d8f20e4230e7ac5d9	-34.86507659584229	138.55919091111636	AUS	40402110209		Port Adelaide Enfield C	The Parks	South Australia		5010			2.0849536995157867	-34.84528859584229	138.48609578896304	AUS	40402109918		Port Adelaide Enfield C	Largs Bay - Semaphore	South Australia		5019			3.754910610490643
OTR Woodville South	a7effbb5f61581e7f82f94eb30d61be5466c0054	-35.091343383271024	139.48495662361597	AUS	40703116605		Murray Bridge RC	Murray Bridge Region	South Australia		5253			55.891867367831026	-35.09135638327103	139.48505062361622	AUS	40703116605		Murray Bridge RC	Murray Bridge Region	South Australia		5253			55.89724299007198
OTR Woodville South	87910174062a550d9f692debe15fbc2d6987a83f	-34.88792078044026	138.5677140034409	AUS	40401109329		Charles Sturt C	Hindmarsh - Brompton	South Australia		5008			2.0696934671771654	-34.88396678044026	138.53313599068986	AUS	40401109007		Charles Sturt C	Beverley	South Australia		5011			0.11336690195790589
OTR Woodville South	be2ac83c6bf144376b9b109b03f50b905c8bf08f	-34.88628166078196	138.52311194831586	AUS	40401109019		Charles Sturt C	Beverley	South Australia		5011			0.48279011120761733	-34.88605366078196	138.5231819471451	AUS	40401109019		Charles Sturt C	Beverley	South Australia		5011			0.4758365971128565
OTR Woodville South	e480e200ba7ea37de34ae14c784c3ff59d01f1e3	-34.89200583986836	138.52606474993277	AUS	40401109126		Charles Sturt C	Flinders Park	South Australia		5023			0.582720393230297	-34.89200683986836	138.52607074992858	AUS	40401109126		Charles Sturt C	Flinders Park	South Australia		5023			0.5826015089631361
OTR Woodville South	ca5fbf1477b09744f28d1d3c586196d6525a76fa	-34.919249882688284	138.5194567574783	AUS	40401109219		Charles Sturt C	Henley Beach	South Australia		5024			2.476293337730732	-34.91926788268829	138.51945675748834	AUS	40401109219		Charles Sturt C	Henley Beach	South Australia		5024			2.4774906354553923
OTR Woodville South	3e919fe02276d90145a01a0444f7aeb1152da3b3	-34.899191994269366	138.63595443743083	AUS	40105101918		Norwood Payneham St Peters C	St Peters - Marden	South Australia		5070			6.012831909435738	-34.90623199426937	138.65755442666645	AUS	40105101815		Norwood Payneham St Peters C	Payneham - Felixstow	South Australia		5070			7.306940335145415
OTR Woodville South	8ac3ca5e7644363b1573fe19b0b66f363b89a74b	-34.894343919972485	138.54092738244768	AUS	40401109003		Charles Sturt C	Beverley	South Australia		5011			0.8507714251035038	-34.89434791997249	138.54090538245055	AUS	40401109003		Charles Sturt C	Beverley	South Australia		5011			0.8501959912546815
OTR Woodville South	760548606700ec9b577ff6f3ff2f710778a0bc55	-34.85891269232159	138.52924689293616	AUS	40401109704		Charles Sturt C	Woodville - Cheltenham	South Australia		5013			1.7965876072285594	-34.85889269232159	138.5292188928946	AUS	40401109704		Charles Sturt C	Woodville - Cheltenham	South Australia		5013			1.7980780664470055
OTR Woodville South	5b03a8f320ff04867e0d87d2f4fbe29f2be6ce50	-34.86919171861222	138.55091097652024	AUS	40402110237		Port Adelaide Enfield C	The Parks	South Australia		5012			1.5462480094514868	-34.86888271861222	138.55093997635495	AUS	40402110237		Port Adelaide Enfield C	The Parks	South Australia		5012			1.5624363691045569
OTR Woodville South	e410eefc7cbb762909d3647fba3381b9c4e5bd29	-34.921118385761645	138.49572234827755	AUS	40401109222		Charles Sturt C	Henley Beach	South Australia		5022			3.225925693081061	-34.921126385761646	138.4956833482707	AUS	40401109222		Charles Sturt C	Henley Beach	South Australia		5022			3.227745915740551
OTR Woodville South	50e43efabe71b2c8d23e366d3f4ee3ca39c64f77	-34.95869902882107	138.56495754598063	AUS	40403110722		West Torrens C	Plympton	South Australia		5037			5.452265741933244	-34.95869102882107	138.56493554599024	AUS	40403110722		West Torrens C	Plympton	South Australia		5037			5.451312112414015
OTR Woodville South	b02ef59dde41669e26dafefdd635106b6b122dd4	-34.854068090012774	138.51687232202633	AUS	40402110123		Port Adelaide Enfield C	Port Adelaide	South Australia		5013			2.2822555918988576	-34.85407509001278	138.51689632206583	AUS	40402110123		Port Adelaide Enfield C	Port Adelaide	South Australia		5013			2.281311340643878
OTR Woodville South	695ea2f8b6232c7e0c1fca140e7825a9df2d1cad	-34.867813419169536	138.51408768931037	AUS	40401109407		Charles Sturt C	Royal Park - Hendon - Albert Park	South Australia		5014			1.5340441870666313	-34.86781241916954	138.5140946893131	AUS	40401109407		Charles Sturt C	Royal Park - Hendon - Albert Park	South Australia		5014			1.5338424104093245
OTR Woodville South	7b9694a64a1b409ae151bca734e6ab47dc614e8d	-34.89140827429664	138.532138252198	AUS	40401109004		Charles Sturt C	Beverley	South Australia		5011			0.45719835533530123	-34.89139727429664	138.53242325222607	AUS	40401109004		Charles Sturt C	Beverley	South Australia		5011			0.4581412143866221
OTR Woodville South	cd68073c1694ded1b5c863e6d5b66ce1ace3c0ec	-34.79456185708101	138.49458304928768	AUS	40402110033		Port Adelaide Enfield C	North Haven	South Australia		5018			6.584670349542043	-34.794564857081006	138.4945890492753	AUS	40402110033		Port Adelaide Enfield C	North Haven	South Australia		5018			6.584365358245557
OTR Woodville South	1139b923c230e3140137fbf671e3686e4d655bf5	-34.91323662349487	138.5521022382977	AUS	40401109116		Charles Sturt C	Flinders Park	South Australia		5025			2.288552116662114	-34.92474662349486	138.5956962351054	AUS	40101100147		Adelaide C	Adelaide	South Australia		5000			4.573317686298645
OTR Woodville South	b7c177db4eecd3c953e76e4a809fcf2d9d9b22af	-34.50089266328975	139.04835004642484	AUS	40501111015		Barossa DC	Barossa - Angaston	South Australia		5353			39.617410568992305	-34.500890663289745	139.04835104641842	AUS	40501111015		Barossa DC	Barossa - Angaston	South Australia		5353			39.617545769063334
OTR Woodville South	167569530a933e82527d8d8fec6d06c0938e4ace	-34.89589057448748	138.51809582140802	AUS	40401109525		Charles Sturt C	Seaton - Grange	South Australia		5023			1.0763788753213817	-34.844776574487476	138.5985408799366	AUS	40203103648		Port Adelaide Enfield C	Enfield - Blair Athol	South Australia		5094			4.709523280932285
OTR Woodville South	abb843283c3df3bd53f1a1ce52323337d12b1840	-34.886258714363635	138.52040504717752	AUS	40401109019		Charles Sturt C	Beverley	South Australia		5011			0.6335556102236508	-34.886263714363636	138.52039404717857	AUS	40401109019		Charles Sturt C	Beverley	South Australia		5011			0.6342262554705462
OTR Woodville South	ac52e6d08fc116ae56b2e2b881c088afa7e44838	-34.89901279701455	138.52053452728106	AUS	40401109525		Charles Sturt C	Seaton - Grange	South Australia		5023			1.1599984099770537	-34.88104979701455	138.5350334145837	AUS	40401109018		Charles Sturt C	Beverley	South Australia		5011			0.3314930057510083
OTR Woodville South	bc3c3d8d8e6da9ddf555b50289267ca027743b16	-34.91752207694049	138.51184893368668	AUS	40401109221		Charles Sturt C	Henley Beach	South Australia		5024			2.51989225146244	-34.917485076940494	138.51189593369796	AUS	40401109221		Charles Sturt C	Henley Beach	South Australia		5024			2.5164199897926354
OTR Woodville South	609815e5dcf95c08e6b1d4b5a293b03266db0b6c	-34.65655932809872	138.67680433468504	AUS	40202103216		Playford C	Munno Para West - Angle Vale	South Australia		5115			17.819265816077877	-34.656567328098724	138.67679933469321	AUS	40202103216		Playford C	Munno Para West - Angle Vale	South Australia		5115			17.818643616298484
OTR Woodville South	9d2506f1b14a2175d19f36d5a8f1d7b1cb7c3b7e	-34.872346034430336	138.59262787598152	AUS	40106102105		Prospect C	Prospect	South Australia		5082			3.5781744058213962	-34.87233903443034	138.59262587598747	AUS	40106102105		Prospect C	Prospect	South Australia		5082			3.578181239253945
OTR Woodville South	cd79df59e32c6d207024b1eb7b1f7e216d9f676d	-34.86684570716045	138.4803618768364	AUS	40401109620		Charles Sturt C	West Lakes	South Australia		5020			3.153680806962589	-34.89141570716045	138.56911782657335	AUS	40401109304		Charles Sturt C	Hindmarsh - Brompton	South Australia		5008			2.1862606173787036
OTR Woodville South	56048377d53480d5d66cc9f24677f92265b7b3c4	-34.87663900464287	138.54413148871353	AUS	40401109727		Charles Sturt C	Woodville - Cheltenham	South Australia		5011			0.9163718963418419	-34.87664700464287	138.54413748868976	AUS	40401109727		Charles Sturt C	Woodville - Cheltenham	South Australia		5011			0.9162979234879505
OTR Woodville South	85224ae7d2444324730cfc95a1f959e43e9ed2af	-34.88437071699162	138.53811905513757	AUS	40401109007		Charles Sturt C	Beverley	South Australia		5011			0.38066475483718726	-34.884377716991615	138.53811005509388	AUS	40401109007		Charles Sturt C	Beverley	South Australia		5011			0.38011618107073436
OTR Woodville South	4aab94b7750d464f2fde74b3329dc900ef29cb4c	-34.880280296845285	138.5462569370169	AUS	40401109731		Charles Sturt C	Woodville - Cheltenham	South Australia		5011			0.8979427844039083													
OTR Woodville South	41be5c33d85d72b1ab9560065156461bb2aa9e2c	-35.4500555558988	138.31760926273608	AUS	40701114906		Yankalilla DC	Yankalilla	South Australia		5204			40.92425988067328	-35.4500495558988	138.31760026273085	AUS	40701114906		Yankalilla DC	Yankalilla	South Australia		5204			40.92401386796432
OTR Woodville South	260879b71ef099e6c24f172ed41a733058b4bf61	-34.769179839417	138.72253398495485	AUS	40205105010		Tea Tree Gully C	Greenwith	South Australia		5125			13.480667548499115	-34.950237839417	138.5211458020223	AUS	40403110401		West Torrens C	Adelaide Airport	South Australia		5950			4.562193049877663
OTR Woodville South	d57c6e4ae3c68c10a87a52b6e07f997879a6302b	-34.90572928768123	138.53992180887718	AUS	40401109112		Charles Sturt C	Flinders Park	South Australia		5025			1.524128192559714	-34.942995287681235	138.5852288437676	AUS	40107102315		Unley C	Goodwood - Millswood	South Australia		5034			5.049882497234144
OTR Woodville South	fca8e9c354b56717950b0f9262f17c634dbcba45	-34.92016186509392	138.50264019754042	AUS	40401109224		Charles Sturt C	Henley Beach	South Australia		5022			2.939862443040891	-34.92016086509392	138.50264519753443	AUS	40401109224		Charles Sturt C	Henley Beach	South Australia		5022			2.9396473512313683
OTR Woodville South	b0c9ea270aee8371e7de2343602a82ba1139a8ef	-34.90262281028885	138.539432321157	AUS	40401109125		Charles Sturt C	Flinders Park	South Australia		5023			1.3121461846484195	-34.902628810288846	138.53941932114722	AUS	40401109125		Charles Sturt C	Flinders Park	South Australia		5023			1.3122807536778456
OTR Woodville South	2ef70d0386abb53ff5cb8466602090d28f7b8d6c	-34.91125244213354	138.50275396346115	AUS	40401109215		Charles Sturt C	Henley Beach	South Australia		5022			2.447255813318797	-34.91126344213354	138.50275496344278	AUS	40401109215		Charles Sturt C	Henley Beach	South Australia		5022			2.4477864552104496
OTR Woodville South	219ba65efa8466c356b8316e0eb6ab7298b5a95a	-34.787670675392434	138.5995363433748	AUS	40204104341		Salisbury C	Parafield Gardens	South Australia		5107			7.753103300493094	-34.78766867539243	138.5995343433744	AUS	40204104341		Salisbury C	Parafield Gardens	South Australia		5107			7.7531666082667785
OTR Woodville South	1f779089576c8047e3b7e49050ae02d2bf869cd1	-34.87796025827184	138.48391860830083	AUS	40401109624		Charles Sturt C	West Lakes	South Australia		5022			2.7376102366221553	-34.87808525827184	138.48400260912447	AUS	40401109624		Charles Sturt C	West Lakes	South Australia		5022			2.7314253029814126
OTR Woodville South	b2ac52369d85765cae3ccc084772d56a46582f5f	-34.922820246580066	138.5120603164782	AUS	40403110503		West Torrens C	Fulham	South Australia		5024			2.8487455773152575	-34.92284124658007	138.5122843164944	AUS	40403110503		Charles Sturt C	Fulham	South Australia		5024			2.845210133704785
OTR Woodville South	2f91ea03535c87fb6e378b2158d46a23d3b985fe	-34.88646639433372	138.52970400319566	AUS	40401109013		Charles Sturt C	Beverley	South Australia		5011			0.15010763316532807	-34.53828139433372	138.75350580993344	AUS	40201102501		Light RegC	Gawler - North	South Australia		5371			27.09304168925794
