Polygon ID	Device ID	Resident	Worker	CEL Lat	CEL Lng	CEL Country	CEL State	CEL Zip	CEL Census Block ID	CEL Metro	CDL Lat	CDL Lng	CDL Country	CDL State	CDL Zip	CDL Census Block ID	CDL Metro	Commute Distance
Midura Central	b7636ab19ed155c2d089afd9390a76cd8fc61b1a	true	unknown	-34.20721877477462	142.1390017821793	AUS	Victoria	3500	21502147012	Mildura RC								
Midura Central	1e0bc8e82b4d323fc82da9961f176f9fa0fc39c0	unknown	true								-34.207081472950215	142.13852758636764	AUS	Victoria	3500	21502147012	Mildura RC	
Midura Central	cab8329313fe81bd79fdacfd75036cf6bc17ae4d	false	true	-34.3040510289679	142.19503794985144	AUS	Victoria	3496	21502139915	Mildura RC	-34.207077028967895	142.13918772181847	AUS	Victoria	3500	21502147012	Mildura RC	7.428981448822785
Midura Central	7ce5d78e7c836b0193f3d24287d94baab47cae10	unknown	true								-34.207490391691934	142.13877916345805	AUS	Victoria	3500	21502147012	Mildura RC	
Midura Central	5344df6ea3926a02b9432646174bb843e2e71346	false	true	-34.302969197535724	142.22827620821977	AUS	Victoria	3496	21502139902	Mildura RC	-34.207485197535725	142.13907226809877	AUS	Victoria	3500	21502147012	Mildura RC	8.344574260526567
Midura Central	6fb6a598f0d4f100a9974627cfa259100422f3e5	false	true	-34.16907244539782	142.06189728772537	AUS	Victoria	3505	21502139608	Mildura RC	-34.20753344539782	142.13968930701267	AUS	Victoria	3500	21502147012	Mildura RC	5.185528889404532
Midura Central	6c85fd3a1d8d2312364ceaa0fde6113d56101a70	true	false	-34.206872224345744	142.1378844519032	AUS	Victoria	3500	21502147012	Mildura RC	-34.208707224345744	142.11976444307362	AUS	Victoria	3500	21502147011	Mildura RC	1.0442880811784983
Midura Central	af4d0cc1ad6ebd0911b100acb717812ff3cf51e7	true	unknown	-34.207229607938224	142.1387625730522	AUS	Victoria	3500	21502147012	Mildura RC								
Midura Central	de46cb48fce608a76af65801639939ca43179a89	unknown	true								-34.20763642564488	142.13881408028305	AUS	Victoria	3500	21502147012	Mildura RC	
Midura Central	9abb6a069e6ae3fdaf388db74dc82db24d8b66e7	false	true	-34.10344596281374	141.9184101129617	AUS	New South Wales	2648	10902117807	Wentworth A	-34.20678696281374	142.13917061266866	AUS	Victoria	3500	21502147012	Mildura RC	14.51806409021466
Midura Central	832e672afefe93e15c9ce2806dc7596493774267	unknown	true								-34.20756569537026	142.13973403741056	AUS	Victoria	3500	21502147012	Mildura RC	
Midura Central	d4c0a50415749c0ea36ef271339ed6a0d398248b	unknown	true								-34.206933795710455	142.1389782115967	AUS	Victoria	3500	21502147012	Mildura RC	
Midura Central	f4b5b061dd8115b297d1a6c390b3372a81a807a3	false	true	-34.22152201898885	142.19576078713524	AUS	Victoria	3498	21502139513	Mildura RC	-34.20699601898885	142.1395917247726	AUS	Victoria	3500	21502147012	Mildura RC	3.366323958568033
Midura Central	614855766a4dcec223b32aabd9e0c525801f06d3	true	unknown	-34.20843783525683	142.141059105185	AUS	Victoria	3500	21502147012	Mildura RC								
Midura Central	0279453218632b45e4d93579a8a41c6a72981f87	unknown	true								-34.20831169725669	142.14069869211792	AUS	Victoria	3500	21502147012	Mildura RC	
Midura Central	db2a298e82de66e901bb91a9695fe39ee872a046	true	unknown	-34.20795160797392	142.14022891090798	AUS	Victoria	3500	21502147012	Mildura RC								
Midura Central	05dc51e70dcb504627cb815cf0602c2538b460d8	unknown	true								-34.20725661388427	142.1398728786032	AUS	Victoria	3500	21502147012	Mildura RC	
Midura Central	c0cbd197c210a172d722a5964be9c4ad94deeb6e	unknown	true								-34.208290244210545	142.1398220998301	AUS	Victoria	3500	21502147012	Mildura RC	
Midura Central	51d0cf01437c17c16f18ce3e4ea54a4db3e78e15	true	unknown	-34.20715696205108	142.13929470333906	AUS	Victoria	3500	21502147012	Mildura RC								
Midura Central	2a563b22f5101758687e16d983774c00a3312482	false	true	-34.180000172489144	142.1548156404046	AUS	Victoria	3500	21502146907	Mildura RC	-34.20719917248915	142.13942054222045	AUS	Victoria	3500	21502147012	Mildura RC	2.0773560874672383
Midura Central	e956271b3436719365b3f6fd6fe9eed7482955e9	unknown	true								-34.20765329439926	142.1403947762583	AUS	Victoria	3500	21502147012	Mildura RC	
Midura Central	70d917cfdbb0ca97dc2ceb992daeb273382d05d8	true	false	-34.20687381383627	142.13909972123727	AUS	Victoria	3500	21502147012	Mildura RC	-34.19484781383627	142.1502847005944	AUS	Victoria	3500	21502146934	Mildura RC	1.049485837234515
Midura Central	e61862e918f08ff533cba6f13bad2ed49cb528cb	false	true	-34.21109329365717	142.12599570757334	AUS	Victoria	3500	21502147019	Mildura RC	-34.20711529365717	142.13968070494394	AUS	Victoria	3500	21502147012	Mildura RC	0.8297818183574276
Midura Central	4e54dfc09837812422f5c2e1a4fe65674a378c18	false	true	-34.18841245797653	142.1635273380635	AUS	Victoria	3500	21502146919	Mildura RC	-34.206991457976535	142.13903834166402	AUS	Victoria	3500	21502147012	Mildura RC	1.9011775062615115
Midura Central	234d94ff0026f19b53acea4cf9ab401f0801e409	false	true	-34.205870653571345	142.1409972934829	AUS	Victoria	3500	21502147012	Mildura RC	-34.20770365357135	142.13941629883917	AUS	Victoria	3500	21502147012	Mildura RC	0.15574103935559788
Midura Central	7726d80f35d32816931e4c4811eada3b6e6db6cd	true	false	-34.20738769970036	142.13926354333344	AUS	Victoria	3500	21502147012	Mildura RC	-34.193520699700365	142.1380135394613	AUS	Victoria	3500	21502147023	Mildura RC	0.9618525204932423
Midura Central	a8bb4a793c11f56281bde4e9141aed845ba829f1	false	true	-34.208498966362455	142.14485663832963	AUS	Victoria	3500	21502147008	Mildura RC	-34.207040966362456	142.1397966354816	AUS	Victoria	3500	21502147012	Mildura RC	0.3065208561439963
Midura Central	f5e2fd3cc614b3d73dbbaef8edce7645e2da6034	false	true	-34.19051412716773	142.15299246665825	AUS	Victoria	3500	21502146932	Mildura RC	-34.20794412716773	142.13896243615505	AUS	Victoria	3500	21502147012	Mildura RC	1.4483949710728639
Midura Central	5345e987877b9e5d3c03140e2b9a8252a719a771	true	unknown	-34.207651776441736	142.1393809348701	AUS	Victoria	3500	21502147012	Mildura RC								
Midura Central	2c47d60fce45c555977d5395239bcc87d6789e70	false	true	-34.960362822696574	138.64202712591003	AUS	South Australia	5064	40103101203	Burnside C	-34.20776982269658	142.14092197221572	AUS	Victoria	3500	21502147012	Mildura RC	205.9295935321563
