Polygon Name	Hashed Device Id	Common Evening Lat	Common Evening Long	Common Evening Country	Common Evening State	Common Evening Zip	Common Evening Census	Common Evening Metro	Common Evening Distance	Common Daytime Lat	Common Daytime Long	Common Daytime Country	Common Daytime State	Common Daytime Zip	Common Daytime Census	Common Daytime Metro	Common Daytime Distance
Midura Central	822ae9d38e432ade0417fdb9a32d052432a5d6ff	-34.221641676902614	142.1679052962954	AUS	Victoria	3498	21502139501	Mildura RC	1.8864060618565839	-34.22164367690261	142.16790429629816	AUS	Victoria	3498	21502139501	Mildura RC	1.8864287447802235
Midura Central	ea081cd65b30d839981903b622402b667893206b	-35.248405565726216	143.49257348330892	AUS	Victoria	3590	21503140520	Swan Hill RC	105.34940368219064								
Midura Central	d56d4327ea3015a185406050e4ca13026102c93a	-33.49325727248149	145.55216045563512	AUS	New South Wales	2675	11301125707	Carrathool A	202.15097086650036	-33.49325727248149	145.55215745563513	AUS	New South Wales	2675	11301125707	Carrathool A	202.1508037805718
Midura Central	4a3a35a77ca7788c0dec3bd0f7b58dc6dd26a8bd	-36.020397328971434	145.97503139343357	AUS	Victoria	3730	21602141407	Moira S	250.6062109822761	-36.020397328971434	145.97502439343356	AUS	Victoria	3730	21602141407	Moira S	250.60586815599905
Midura Central	e0864a54767ed2094799808de3203021f4e288a2	-34.30980061441583	142.18697256061608	AUS	Victoria	3496	21502139905	Mildura RC	7.573548974226709	-34.30980161441583	142.18697956061771	AUS	Victoria	3496	21502139905	Mildura RC	7.573756423764579
Midura Central	c49365ebd606ae851b4b603c2e4c14b24f44fdf8	-33.953769753388976	150.8797274541523	AUS	New South Wales	2170	12703152201	Liverpool C	500.8761915593312	-33.995781753388975	150.86468943954966	AUS	New South Wales	2565	12302144015	Campbelltown C NSW	499.7985991142486
Midura Central	e1338806bcb16b0215950f9c6d615ef9ab547eff	-34.20483805514311	142.1359391308861	AUS	Victoria	3500	21502147006	Mildura RC	0.2837405800698787	-34.18691905514311	142.15600506179973	AUS	Victoria	3500	21502146913	Mildura RC	1.7035166225200944
Midura Central	6f4e5530da0ccf2ba15d9ae00b1ee1c1c4e54153	-34.171210695913466	142.1990010414905	AUS	New South Wales	2739	10902117809	Wentworth A	4.221895792897344	-34.23193369591346	142.24720780446083	AUS	New South Wales	2738	10902117804	Wentworth A	6.377205187402504
Midura Central	b276cafc6da139f640ada5037896b2836cf3518d	-35.00332083483672	138.56160058943706	AUS	South Australia	5043	40302106119	Marion C	211.00417343725866	-35.003324834836725	138.5616095894555	AUS	South Australia	5043	40302106119	Marion C	211.00374627223928
Midura Central	93b5dcf14093650c23e1ecbaea369ef0ce656667	-37.91912605835044	145.05296035591863	AUS	Victoria	3165	20802142618	Glen Eira C	304.0094702602777	-37.81664105835044	145.0004563985108	AUS	Victoria	3121	20607114411	Yarra C	296.5127664914255
Midura Central	cba8f970a76a30a9eedd120ec8f972cdfc17ea31	-31.961395490933334	141.4445883610852	AUS	New South Wales	2880	10502109738	Broken Hill C	160.5025306055973	-31.961401490933333	141.44459436110748	AUS	New South Wales	2880	10502109738	Broken Hill C	160.50204127194138
Midura Central	69a90c74fc1712fe2114f6907cf366194354f4e4	-34.16980363534285	142.00492455903873	AUS	Victoria	3505	21502139605	Mildura RC	8.14039038183437	-34.16960363534285	142.00496955883125	AUS	Victoria	3505	21502139605	Mildura RC	8.14240575972521
Midura Central	d4d17c35ca12041e41a51f9ce82625e749a4e35f	-37.85933283360309	145.02869522517486	AUS	Victoria	3144	20804119448	Stonnington C	299.8267137877585								
Midura Central	5982a9c09d4f588aa9915e66b2ffc6112647dfd4	-34.852787151240086	138.59247786231407	AUS	South Australia	5084	40203103611	Port Adelaide Enfield C	206.99357151290934								
Midura Central	50e29f571dd7c50d942992e6f17e9d4a67e91b19	-34.18813255855517	142.14349912480972	AUS	Victoria	3500	21502146916	Mildura RC	1.3587080500631352	-34.18812955855517	142.14349012480815	AUS	Victoria	3500	21502146916	Mildura RC	1.3588304199823114
Midura Central	cb87bde07860569e1985a41177c22f9cd5e9780c	-34.22878896782938	142.0989341716843	AUS	Victoria	3500	21502147004	Mildura RC	2.7565495252226726	-34.21247396782938	142.12306120728192	AUS	Victoria	3500	21502147019	Mildura RC	1.0110781892827778
