Polygon Name	Hashed Device Id	Common Evening Lat	Common Evening Long	Common Evening Country	Common Evening State	Common Evening Zip	Common Evening Census	Common Evening Metro	Common Evening Distance	Common Daytime Lat	Common Daytime Long	Common Daytime Country	Common Daytime State	Common Daytime Zip	Common Daytime Census	Common Daytime Metro	Common Daytime Distance
156 Port Road Albertson SA	f089034b26a37aba3151c98ebeeeca7aae8c3a62	-34.85922266027581	138.50985451689846	AUS	South Australia	5014	40402110124	Port Adelaide Enfield C	0.18551113778232758	-34.94419766027581	138.54542838596035	AUS	South Australia	5037	40403110712	West Torrens C	6.156504580261612
156 Port Road Albertson SA	581bee64bc822e93c014cef447b1d8fcce9a79a4									-34.913499993808216	138.53389278072112	AUS	South Australia	5025	40401109108	Charles Sturt C	3.9346556718311008
156 Port Road Albertson SA	c328e2f2cc654f1dece78ec5d9d5a7021c2fe280	-34.85891941244028	138.53145465841885	AUS	South Australia	5013	40401109707	Charles Sturt C	1.0407051179439457	-34.85891641244028	138.53145165842673	AUS	South Australia	5013	40401109707	Charles Sturt C	1.040539176160459
156 Port Road Albertson SA	6842fc8b7fb78bf73729dffe0be8633724d6571e	-34.84363509800936	138.50770984124804	AUS	South Australia	5015	40402110127	Port Adelaide Enfield C	1.121494794943932	-34.84359009800936	138.50775984124323	AUS	South Australia	5015	40402110127	Port Adelaide Enfield C	1.1237164892486067
156 Port Road Albertson SA	4877c37eee6a1cc314cefe09a588db883c9bfbe3	-34.7133841030208	138.76297809058485	AUS	South Australia	5114	40202103309	Playford C	17.413782178956232	-34.7712001030208	138.66372899963935	AUS	South Australia	5109	40204104728	Salisbury C	10.498821486574927
156 Port Road Albertson SA	858635b0598ffe45658d1b22b6eb7e3a6696714c	-34.9048340784257	138.51260506239694	AUS	South Australia	5023	40401109521	Charles Sturt C	3.154733912344108								
156 Port Road Albertson SA	32bde3ebad07735cf0e0dc4b24cea735c0f9e0fb	-35.02232251363595	138.54313671401314	AUS	South Australia	5047	40302106426	Marion C	11.409001454573428	-34.84480151363595	138.50418283352914	AUS	South Australia	5015	40402110107	Port Adelaide Enfield C	1.1195224368833898
156 Port Road Albertson SA	aa1702a4e2a348ba278e44b2657809147b7731e8	-34.6829818056178	138.6585329147091	AUS	South Australia	5114	40202102930	Playford C	14.727009858836137	-34.7314538056178	138.64486384666873	AUS	South Australia	5111	40204104802	Salisbury C	11.580730827394033
156 Port Road Albertson SA	8934e9f1d91ea8ecc3fa12da5c709cef87452fe5	-34.84992507119033	138.5170823804745	AUS	South Australia	5013	40402110121	Port Adelaide Enfield C	0.6816166875585455	-34.84994207119033	138.51705938040558	AUS	South Australia	5013	40402110121	Port Adelaide Enfield C	0.6800765980007225
156 Port Road Albertson SA	eff66f41f10556851809b9ab3ec7813425274cc1	-34.89849834792346	138.49012813841887	AUS	South Australia	5022	40401109532	Charles Sturt C	3.0134977800524023	-34.898485347923454	138.4901101384046	AUS	South Australia	5022	40401109532	Charles Sturt C	3.013129828893036
