Location	Bucket	Type	Visitor Count	Percentage
OTR Prospect	Mount Barker DC	Top CEL Municipality	12	0.82%
OTR Prospect	Prospect C	Top CDL Municipality	255	17.51%
OTR Prospect	Port Adelaide Enfield C	Top CDL Municipality	239	16.41%
OTR Prospect	Salisbury C	Top CDL Municipality	124	8.52%
OTR Prospect	Charles Sturt C	Top CDL Municipality	123	8.45%
OTR Prospect	Adelaide C	Top CDL Municipality	114	7.83%
OTR Prospect	West Torrens C	Top CDL Municipality	72	4.95%
OTR Prospect	Playford C	Top CDL Municipality	63	4.33%
OTR Prospect	Tea Tree Gully C	Top CDL Municipality	60	4.12%
OTR Prospect	Onkaparinga C	Top CDL Municipality	49	3.37%
OTR Prospect	Marion C	Top CDL Municipality	47	3.23%
OTR Prospect	Burnside C	Top CDL Municipality	41	2.82%
OTR Prospect	Norwood Payneham St Peters C	Top CDL Municipality	41	2.82%
OTR Prospect	Unley C	Top CDL Municipality	38	2.61%
OTR Prospect	Campbelltown C SA	Top CDL Municipality	30	2.06%
OTR Prospect	Mitcham C	Top CDL Municipality	27	1.85%
OTR Prospect	Adelaide Hills DC	Top CDL Municipality	17	1.17%
OTR Prospect	Walkerville M	Top CDL Municipality	16	1.10%
OTR Prospect	Holdfast Bay C	Top CDL Municipality	12	0.82%
OTR Prospect	Barossa DC	Top CDL Municipality	7	0.48%
OTR Prospect	Gawler T	Top CDL Municipality	7	0.48%
OTR Prospect	Vaughan	Top CEL Micro	2	0.14%
OTR Prospect	132402	Top CEL Micro	1	0.07%
OTR Prospect	2292700	Top CEL Micro	1	0.07%
OTR Prospect	Vaughan	Top CDL Micro	2	0.14%
OTR Prospect	132402	Top CDL Micro	1	0.07%
OTR Prospect	2299800	Top CDL Micro	1	0.07%
OTR Prospect	40106102119	Top CEL Census Block Group	17	1.16%
OTR Prospect	40106102102	Top CEL Census Block Group	16	1.09%
OTR Prospect	40106102109	Top CEL Census Block Group	16	1.09%
OTR Prospect	40106102126	Top CEL Census Block Group	16	1.09%
OTR Prospect	40106102133	Top CEL Census Block Group	16	1.09%
OTR Prospect	40106102118	Top CEL Census Block Group	13	0.89%
OTR Prospect	40106102122	Top CEL Census Block Group	13	0.89%
OTR Prospect	40106102123	Top CEL Census Block Group	12	0.82%
