polygon_id	hashed_device_id	generator_evening_lat	generator_evening_long	generator_daytime_lat	generator_daytime_long
OTR Glandore	18b5fda15469c10416f406cdc8d311eac56ea788	-34.959226591836732	138.63731857142858	-34.967417441176472	138.58769735294118
OTR Glandore	49b7c75a502c649782e12dcfc74c40fe3dee5613	-34.877402690476188	138.53317489285715	-34.877407460905353	138.53329790123456
OTR Glandore	27136c890569da8f79bef16bfe586d2b6f494114	-34.864203431472085	138.55340063959392	-34.864125045045043	138.5538284054054
OTR Glandore	a737565a92e3dd7d1459962e0debd81b418b3760	-34.904007321428573	138.69090511038962	-34.967959585714283	138.51634895000001
OTR Glandore	20c300724d7f4ba6f20579f39339c8849be9e37e	-34.966689150537633	138.56587310215053	-34.966642743999998	138.56591355200001
OTR Glandore	206e802391727390a74f92fd8948c4c40107a28d	-34.964536822916664	138.61846158854166	-34.964500098901098	138.61864494505494
OTR Glandore	ff7b449c61617a146e974963ea2208afc864d713	-34.841358981481484	138.63499966666666	-34.841715488888887	138.63584017777777
OTR Glandore	f5822704ff6f3b31620343b19c901c5fad42177b	-34.971819210659895	138.59297350507615	-34.9717934549763	138.59295471563982
OTR Glandore	6663cf184b8eceef643a14d62f3a7ebd84774719	-34.987292097142856	138.51134276571429	-34.927779473684211	138.60961973684212
OTR Glandore	aa991c2ec42e020923ee76e254060ecf667875ca	-34.954076318385653	138.56104112107624	-34.954382292817677	138.56112842541435
OTR Glandore	2a3a81dad93f383d647b651b5c2c4f34b934d103	-34.929009955223883	138.61194653731343	-34.929051999999999	138.61471650000001
OTR Glandore	e9ec0264aff3a5ee38f92c8ae216d3b002661c7b	-34.846399576470588	138.70908734117646	-34.846410919117645	138.70905916911764
OTR Glandore	3a5090c940f840817d61b3f3aacf51adcbd1a529	-35.064665708333337	138.51326780555556	-34.975099821428572	138.5379504642857
OTR Glandore	29f9a8ea04e311e2becc171c7f174d4a87b0d66e	-34.800736680965144	138.65699572654157	-34.800769341584157	138.65704271782178
OTR Glandore	6c03cba7cf69763aea9dc22d4ff22f43dad8917c	-34.688764240740738	138.67693374074074	-34.688760188235293	138.67696668235294
OTR Glandore	9bb7720d5eadbadb6a9498e2c26a06b4a8400905	-35.011287794258372	138.55172428229665	-35.011343752941173	138.55154024705882
OTR Glandore	eb0512f39f80944b217096937b79e53521bcfb03	-34.977449191176468	138.52170535294118	-34.977366133333334	138.52156846666668
OTR Glandore	44c085636ffc0d3d758a9bdb173cf52a9c783298	-34.844971370370374	138.70256262037037	-35.110197533333334	138.50726663333333
OTR Glandore	ac8dffe8cbf149a2ccc896c535bc45b885e2a68c	-34.921001342857146	138.54258538571429	-34.921452487804878	138.54287160975611
OTR Glandore	8d2600483399b2eca314b46b02a55cf36f92da26	-34.960191358974356	138.56740792307693	-34.960697617021275	138.57329187234043
OTR Glandore	cda7bec8dc0fc96f06bea8e9d4738c60ab0fc63f	-35.078210496453899	138.60755595744681	-35.016418084507045	138.52305354929578
OTR Glandore	f76052e22594e7689c15ff7451e6aaf059bc4ef3	-34.934727472727275	138.665064	-34.930022536585369	138.66967170731706
OTR Glandore	526cdd5e33aa0caa2ffdfa181943e0bc831ad173	-35.010037069767442	138.53620007558141	-35.010002481818184	138.53619699999999
OTR Glandore	0539848bde66ded7c7acc8b45979684c54948fc9	-34.960250682119202	138.5791274370861	-34.961757720000001	138.58021213333333
OTR Glandore	5ed9b86290a969991619ee8d9b9f4b08db2ff600	-34.964648035353534	138.56820277272726	-34.964367211382111	138.56876206504066
OTR Glandore	4d28c54e7fdada2123b0d38815c16b111b17a608	-34.854315552631576	138.67320136842105	-34.84485110526316	138.62351200000001
OTR Glandore	8cc9e9afdd9d77e5cb6cb8c3a292de0749609431	-34.803324556701028	138.61482425773195	-34.811743233009707	138.61952232038834
OTR Glandore	c63b5de3633b3339694c7e81d38628f5f2e5dada	-35.054180027210883	138.61894254421767	-35.054196742857144	138.61894720000001
OTR Glandore	400d539e5013657f621a45bc871bbaebf244a4c8	-34.952995261421322	138.56868181979695	-34.953119015228424	138.56855872588832
OTR Glandore	a981c3b7349f508c648e053253370951c730e719	-35.084946817777777	138.52748270222222	-34.879749473684207	138.48904628947369
OTR Glandore	f8918f28a4dc83a013d9bc5a286bcb1f926ba0b9	-34.971390188679244	138.55139172641509	-34.967232397058822	138.58844551470588
OTR Glandore	970f62df24405b821d93b054ec665fbda3c91cba	-34.962968649006619	138.56095964238412	-34.927599210191083	138.59852310191084
OTR Glandore	dc1f147e46ea6e62636ab4d9fcd478c44cdf43b6	-34.960194774869109	138.56715532984293	-34.960227494505496	138.56756513186812
OTR Glandore	c5ce18717aa8f9c65609754bb52d9c4fefef62d5	-34.87559300862069	138.59024707758621	-34.934962807692308	138.57393178571428
OTR Glandore	d1e0d1b75e9b8e87289ea79a2a3cd4eb07a636ac	-34.905708186111113	138.59842148333334	-34.871945141414137	138.54013864646464
OTR Glandore	b006c3bdfb78722282e969071d8b8863bafcdebf	-34.950945753768842	138.54388374874372	-34.998711317647057	138.56614148235295
OTR Glandore	7ee68050b43a1e299bd5631b6427871898e5a0b2	-34.949755594594592	138.65171267567567	-34.948988179104475	138.65181283582089
OTR Glandore	67ee28ad52e14070cab73967f4680ea56a50a4b1	-34.959684833333334	138.53512629166667	-34.959610522727274	138.53508306818182
OTR Glandore	8b96bceb2a64ad22f4981d60f97d9031fa441a8d	-35.044574093333331	138.53929654666666	-35.04452237209302	138.53927060465116
OTR Glandore	8ba86cbc8f0355320c68e3578f325b3e79084c27	-34.94459475886525	138.57464292907801	-34.944576345864661	138.57462713533835
OTR Glandore	a1c76967fc59cf91df606bbf903d76fc86534f00	-35.01267121311475	138.54763460655738	-35.01266195652174	138.54767442173915
OTR Glandore	38e7ff42aa2f26a3a45c3b6bb8940d1d054fe87f	-34.958442690140842	138.56531670422535	-34.842053525423729	138.5171692542373
OTR Glandore	ceeba0ff6b6af294b0abfe79784222a918768a1f	-34.916101957575755	138.68003025454544	-34.916216870967745	138.67945252688173
OTR Glandore	82a43fbdf6dd4db6b39bb58fafe75c40d58f75be	-34.948046662499998	138.57372889062501	-34.944096222222221	138.60720409750567
OTR Glandore	a824e210f60a8f59a78dcc68fe48ffd66ec5349e	-34.997315135802467	138.51764709876542	-34.997285264150946	138.51772735849056
OTR Glandore	1945e7cfa5577ee1b0dbafde0ec087b0c723520f	-34.985943416666665	138.58668524333333	-34.98594633986928	138.58668409803923
OTR Glandore	4e47f031d50bdc82433b9d7ca41d8cfe1e764aaf	-34.751114999999999	138.59195716666665	-34.769032377358492	138.66613441509435
OTR Glandore	17d92b3fd207dc6ef82dc2cbd040ecf1441b7e9a	-34.964322023076924	138.53730763076922	-34.964373950495052	138.53728372277229
OTR Glandore	9dfc773b623c366fec5ea86391d383815994947a	-34.995970891752577	138.53771809278351	-34.996167453124997	138.53755485937501
OTR Glandore	acfb95c5285ea0999430412979c8e3339ca02599	-34.953610363076926	138.57355001846153	-34.953603885416669	138.57349991666666
OTR Glandore	08509a5b28c6021689248b161b09bb31e35b3f10	-34.962960848484848	138.55579154545455	-34.962874446153847	138.55563532307693
OTR Glandore	8e58e880f5b7113dd6d29c29996391a527f324b8	-34.955445383810186	138.56750021214236	-34.95628675824176	138.56557832967033
OTR Glandore	8976505ec35b2267083cf7f22f68d0e0106bf589	-34.951744417721521	138.5704315063291	-34.953274293478259	138.5698089347826
OTR Glandore	ab5e9b2b5c816a1a191cdd39b078d4693efa9563	-35.015837901408453	138.54944752112675	-35.016001684210529	138.54917847368421
OTR Glandore	6ce0acee944faf1d1ea319bb058f5d388fa8559b	-34.956122148648646	138.56999920270269	-34.95613061666667	138.57001068333332
OTR Glandore	eff634bf0e3d61a7c3a7dc1f772ebd80d452c665	-34.874898485714283	138.57537001071429	-34.874799448979594	138.5756743877551
OTR Glandore	61a0c9b3c102f460aceafe4f6cd85f58ba964ccf	-34.747723444444446	138.60464697979799	-34.747850604938272	138.60436353086419
OTR Glandore	c22a808840ff180da957e82e1144ee898cba3cb2	-34.972471053254438	138.52250816568048	-34.99432909708738	138.52079147572815
OTR Glandore	e6c1502e0dad8e24c88a9496df73f676b560198b	-34.967166799212599	138.57242592519685	-34.966379417721519	138.57096749367088
OTR Glandore	bdf5ebf9a8e048847a6a5f8559cd130f37f61517	-34.97762705204461	138.55108614869889	-34.977286718390808	138.55103907471263
OTR Glandore	29f361de272f3ec589ae83e11a0ecc24f2acfb2e	-34.952730065573768	138.55911722950819	-34.954026428571431	138.55801597619046
OTR Glandore	dc28188232ea1627a7a981972e4ad5eb359a5c5b			-34.998431875000001	138.56593920833333
OTR Glandore	e5f770c97efc35151781a0bc6c0a9381e2d6c249	-34.976386159090907	138.53634163636363	-34.976156174757278	138.53632524271845
OTR Glandore	c6b1fe881a7e4de6e44eea0c280f43a12818c282			-34.45511061111111	138.35063261111111
OTR Glandore	dbeccc699ddf0f33ce0fb0855e6439a9f8a7de9d	-34.936673772727275	138.53473577272729	-34.9364937245509	138.53416033532935
OTR Glandore	de24f8c678515c57cd4b1bd8c877afcff3f5a23c	-34.979062837500003	138.5129146875	-34.979446030769232	138.51292812307693
OTR Glandore	bacef8d937c0de22862df574a327d1f94b8dbe61	-34.98246331270358	138.55971726710098	-34.982590446043169	138.55961522302158
OTR Glandore	096185bcd9c4be96e677e1b315f21d45018fe139	-35.16574	138.47158838255032	-34.98047965789474	138.51196344736843
OTR Glandore	abdd05a4647563c25558061ab16ad09dab9d7a16	-34.957030392473115	138.55848890322579	-34.925346011904765	138.59885883333334
OTR Glandore	5ad6c68dc41557cc7488e716662e279ab7f16100	-35.070587571428568	138.5184826	-34.975615018867927	138.55588990566037
OTR Glandore	ff407e0838372ee08b7b71a217c02b60dbb7709e	-34.983864157894736	138.55811060526315	-34.99245671111111	138.59074764444443
OTR Glandore	5dd671623f7437c2de104ce1c74706bd5a8ba017	-34.995317401812692	138.56815392749246	-34.994451241509431	138.56968224528302
OTR Glandore	2ad1850d29d3462e286a39b7a5a881ae80c2655d	-35.071368499999998	138.52084915151516	-35.070709127659576	138.52191863829788
OTR Glandore	1f18758add731ab419e42decb9cd61846714256b	-34.966868865853662	138.5949493902439	-34.966861735294117	138.59490455882352
OTR Glandore	df3e414d52fa3620cd1d880afbe46ae094000f24	-34.785746175675676	138.65905090540539	-34.785524809523807	138.65870422222221
OTR Glandore	65c7583751e54458ecdc54d60db901802c5715c1	-35.02195504860088	138.54829199852725	-35.021935005847951	138.54828422222221
OTR Glandore	ae433a3932f17ad7a486d17b3c4389addd8e47bb	-34.96029130612245	138.56104951020407	-34.97699876190476	138.5906612095238
OTR Glandore	b6f6d5e2fabb286bd2c8368971418a4708b8840d	-35.180575021897809	138.47999373722627	-34.943832628318582	138.57897724778761
OTR Glandore	f96b18639654d1c1f2ca0b93f8124f1da8a5f96e	-34.96138622344322	138.56007744322343	-34.962259948497852	138.55864417167382
OTR Glandore	4b8acce9b8d9ac5125ac660da9ec89ca8c672155				
OTR Glandore	c2253a83bfb72afe946f8d63c481c0f784d191b2	-34.921216677777778	138.51465946666667	-34.921252433962266	138.5146912264151
OTR Glandore	2aac9abbf7ac7c4419ada26aef893cd3ffac1561	-34.95664420833333	138.54483144444444	-34.955911888888892	138.54544840740741
OTR Glandore	81a8858dd7059fd19aeee4b59d86e6b20031c641	-34.984435625000003	138.54837161538461	-34.746882499999998	138.66612480000001
OTR Glandore	15b8cfe07af743dece113704fe52f369e1d66790	-34.930813814285713	138.61710927142857	-34.930765789473682	138.61661191228069
OTR Glandore	2d2885fd783e5997a8ba0ec9758f828ad9b09581				
OTR Glandore	f58595b1a3b72883deeec605909e70c305e5581a	-35.000662923076924	138.57218232307693	-34.980248818181821	138.52834205454545
OTR Glandore	9488d309e144acc1ef0ef6e174eeeaa7473ea4bc	-34.959345516930021	138.56788251467268	-34.959653808656036	138.5678901093394
OTR Glandore	f079d6a160f43f9fafdb86ebafaa7943bcc468f0	-34.866179333333335	138.61583838888887	-34.945365457446812	138.58648881914894
OTR Glandore	70489014bc330f17aa600328bb3960a2bae1f042	-34.955792000000002	138.56947299999999		
OTR Glandore	dfcbb8b7f9a4254b229c55b466497b02b6575edc	-34.964384510204084	138.56140418367346	-34.92616698795181	138.58695446987952
OTR Glandore	2c50b99d46a63fcea4d91180f1f12dd2bc8ec75e	-34.856146473684213	138.66312457894736	-34.924399571428573	138.56058457142856
OTR Glandore	9e82d5225feb553f070d2fa68a1be749a20fa879	-35.050625198347106	138.57525380165291	-35.050373290322582	138.57543038709679
OTR Glandore	1b6db62fe139fe0453628d6fe730013495a0efa4				
OTR Glandore	6c50eca4048347880e5dcd7c22a1a6ce5ef4fcc0	-35.009894713178291	138.61073403488373	-34.779921989473685	138.63209055789474
OTR Glandore	caed0a9648ed0804b0a078779458d70fb9fd7f20	-35.177492923076926	138.47955374089068	-34.954868294117645	138.5689142614379
OTR Glandore	c464f4271e4943b4ca53057840ebc6d900800496	-34.959627731481483	138.56942253703704	-34.957969786324789	138.57023035042735
OTR Glandore	4080ff5c0210cd0231141625fbdeceb4e6f9ee34	-35.003268107526878	138.54287077419355	-35.016735214285717	138.54293135714286
OTR Glandore	9e2804ca903fecbf615e4c67beea072dcd5b7e3f	-34.926183047619048	138.58796102380953	-35.01030793333333	138.5820234
OTR Glandore	699d4618dc60ff1bc5243a93972b0f745ed5a5d9	-34.978557794392522	138.5274991588785	-34.926318424731186	138.60240268279568
OTR Glandore	dcbaa0889a2fdea2c5075bdb711332293026fab8	-34.949000761194029	138.57096897014927	-34.948634580000004	138.57102992
OTR Glandore	60b6ea045ba572f25b152c43e75f0db504e32b03	-35.072882852272727	138.61270996590909	-35.072664458333335	138.61234691666667
OTR Glandore	a809a5399299c160040da23165a03b37048de987	-34.970903933734938	138.59362953614459	-34.943447170454547	138.56542046590909
OTR Glandore	cda7a0b2e6c3842c7d4307f0ff7cd1f94adc5f32	-35.021957152112677	138.5298608225352	-35.021843261682243	138.52972638317758
OTR Glandore	6bc28d200a117439ed3481d37c7d4287902c93d7	-34.80714201694915	138.61128584745762	-34.807134275000003	138.61126974999999
OTR Glandore	0f17ccf554c9e34ef293d7b1f480d7d22d661b24	-35.020387903225803	138.52068377419354	-35.020173810344829	138.52128659482759
OTR Glandore	62e331c4ead84baa2d8ec3827c03a2534c396137	-34.937137514705881	138.55621600000001	-34.937053523364483	138.55629993457944
OTR Glandore	d812ec0386e9b402495edecb83c669a0304cd65f	-35.049556636363633	138.51408334848486	-35.048916287878789	138.51426443939394
OTR Glandore	9507e192fdd44dac944700e7642593bef06c493f	-34.967063306569344	138.53827064963502	-34.966993649999999	138.53814887857143
OTR Glandore	82aa59642ec59dc8d0126f1496cfc5d83d481f5f	-34.92259658333333	138.59154878333334	-34.961292106382977	138.54683008510639
OTR Glandore	4ad5b5434134395dd1499f650025e6af26a71a07	-34.857984500000001	138.67950481818181	-34.857029827586203	138.69297265517241
OTR Glandore	2c03911ce2e6bdb04f78da2520a0699f3cc229c6	-34.79723513095238	138.7137317142857	-34.561915204081636	138.92894214285715
OTR Glandore	b724bada2872c7a4887eaa2872607ca2f58adc79	-34.985975679012348	138.56377298765432	-34.984125943661972	138.56575514084508
OTR Glandore	2cf8ec845a1993bd8f72f5cb3e25f34c59876099	-34.961766317365267	138.62688311377246	-34.961766290697675	138.62689237209304
OTR Glandore	30faeda59467e29cabbe148a396de0cdb1e27a56	-34.858664599999997	138.52155728	-34.934568161764709	138.59357755882354
OTR Glandore	3800ed2471eb3c293aa510743a0816423d4b510c	-35.256340982142859	138.90519157142856	-35.123255657142856	138.52395974285713
OTR Glandore	b852f8b60f97cca8388bdf75f2746b9995c14a56	-34.950381619047619	138.5833301802721	-34.950384164179106	138.58292552985074
OTR Glandore	69fc7cf37e59e4261473b93017de2acfde599f21	-34.934504511235957	138.60805503932585	-34.93446326851852	138.6085125925926
OTR Glandore	7ca28bd2107aa31c37f43b120dfbaebb2d63f547	-34.962573190476192	138.5740267857143	-34.927809617283948	138.59021508641976
OTR Glandore	95a36873889fcbb505c15dfd08df9ae49c6e8532	-34.889024533333334	138.56899873333333	-34.88882768115942	138.56584617391303
OTR Glandore	12ef2e6943946bc97f5ecd4cb8c040345b682b24	-35.012835283185844	138.56064910619469	-35.012668758064514	138.56078212903225
OTR Glandore	ed3b0c45508315792f1aa7a3bcf30498393cbf93	-34.762594605042018	138.65315659663867	-34.762713955752211	138.65302370796459
OTR Glandore	5d08d01d3d7d4d6b26e6104e370fd5172d830fc3	-34.975203832474229	138.62125737628867	-34.975124714285712	138.62166287012988
OTR Glandore	8bd41e2deea2ef32a3f3aadcf578401ef5bcdd06	-34.971887981042656	138.51459709478672	-34.934777292682924	138.61501368292684
OTR Glandore	bd45a482ce331cc46e21b2024f84a035c832bb90	-34.957796230769233	138.61701792307693	-34.889601228571429	138.59185202857142
OTR Glandore	9b1d7b52c85256777cd210bc007b395759fa962f	-35.147076824175826	138.53539273626373	-35.146519851851849	138.53542611111112
OTR Glandore	e337003ac38aa40c2448bf9faf7a72f28166ff81	-34.927307222222225	138.59573581481482	-34.946456389473681	138.56604330526315
OTR Glandore	d5e1a097cb5d08e2bb0fa3958cd0217ac406aef2	-34.985721098765431	138.5797027654321	-34.922384089285714	138.5765252857143
OTR Glandore	866e835d916cb405d75541da6d7b883c36e61113	-34.974532561403507	138.54916329824562	-34.974489749999996	138.54911792187499
OTR Glandore	d6ea0cee7ed9ba7db7fd2a5fd48482f77bfe6606	-34.840317231707317	138.66364384146343	-34.829194494382023	138.64677001123596
OTR Glandore	fd305cc164d76070f416440fb3a884207a9d9ecf	-34.955960434389141	138.5698094072398	-34.955791544973543	138.56982804232803
OTR Glandore	6f12268134a7a23a0694128f5d3919bd974381d8	-34.971664164122139	138.56848222900763	-34.971388739884397	138.56865398843931
OTR Glandore	57b5d19d349d498641ddd32ec375a01bac283aa5	-35.007858622047245	138.53104139370078	-35.008203770992367	138.53252051145037
OTR Glandore	e7dc1eeb7673dd5ecd412f876ec428f9e4f4710c	-34.967824983333337	138.52906125833334	-34.967796610619466	138.52888127433627
OTR Glandore	912c421dae84d34a37ad600ae8956cfbaf9105f0	-34.961198642857141	138.57827064285715	-34.926989673076925	138.60867778846153
OTR Glandore	8b9719210126621008ade5ab958733f9df7c7e17	-34.942656386363637	138.5783066534091	-34.942776029999997	138.57822906000001
OTR Glandore	5507150881c1ab85557d98e4960910d569683a10	-34.957755197530865	138.58643862962964	-34.957900054794521	138.58671994520549
OTR Glandore	1f5fe9d01f974cfa8f1da5807cb26294f616dc1b	-34.879119285714289	138.61924224489795	-34.899565473684213	138.58057878947369
OTR Glandore	c58e095ccda21ce999403f699ebcd4a30d35aeba	-34.936488191780825	138.67342008219177	-34.876851486111114	138.69823933333333
OTR Glandore	fad93e761fe1d31066dad7d2cd82490d0b29538e	-34.977353555555553	138.51217742962962	-35.002127896551727	138.55342060344827
OTR Glandore	b42fe7ba43521f19b08bfd763f45dbb5f9c3efb8	-35.067182639618139	138.52168843675418	-35.066978757575761	138.52174906666667
OTR Glandore	4e8fc2573b625081266a208575fb8ced21967a8e	-34.937825139013455	138.50226293273542	-34.937813941176472	138.50227803743317
OTR Glandore	b9154841d3249db571a7a178d9f391e629a6dc89	-34.952125512048191	138.569369686747	-34.930489399999999	138.60038219999998
OTR Glandore	c6396df50b37fdd48845570918a15149f7f7276a	-34.942658823529413	138.57830021323531	-34.942819064516129	138.57820612903225
OTR Glandore	76ee31862d191fd34c0a63b8f21c279f720dfe30	-34.994754800000003	138.597747	-34.929550999999996	138.59692210526316
OTR Glandore	cc56961e11cd6017cc4a26cd5d9eb8083754a020	-34.958985210256408	138.56021273846153	-34.980139701388886	138.51695720833334
OTR Glandore	6e7b3327a1dd71d89418000046659c9523d67406	-34.949439353741496	138.59801374829931	-34.949800767441857	138.59921073643412
OTR Glandore	1611d89c7f92b356b3306b556b8f9588e125b8bc	-34.533109714285715	138.7505445510204	-34.92676962745098	138.62362343137255
OTR Glandore	a8374e193af006de7eabcae8b716d9c7de96665e	-34.900140506493507	138.54950374025975	-35.011105487804876	138.55111673170731
OTR Glandore	322f1fce4743ce8bb419027d560215d2c92b8f01	-35.074121975308643	138.60418587037037	-35.074077824175824	138.60411279120879
OTR Glandore	c54728231da3ae46ef4fe3310886931c70e66e3f	-34.977680975609758	138.55114619512196	-34.977549402985076	138.55115459701491
OTR Glandore	2d54a76c67e073da2aef05f30d5d1465a70afa2f	-34.981156544850499	138.53217376079735	-34.981533100323624	138.53216035598706
OTR Glandore	613995d5911b21797e616fec2b7ae40033e73358	-34.846920213675212	138.53779985470086	-34.846941595041322	138.53782424793388
OTR Glandore	8fc2d105fdd3180d03c16f790017d32de749d917	-34.971255110526315	138.55138763333332	-34.928285417721519	138.60256762025315
OTR Glandore	a5cc03df60343799c4be066f7c64a3df4ad5d66f	-34.934468711764708	138.60816933529412	-34.934674305882353	138.60888603529412
OTR Glandore	e91c4f7f162b5c80c935f5053f49a64dd4b53868	-34.926909928571426	138.54915005714287	-34.926859826666664	138.54881326666666
OTR Glandore	6525dc98ca531e67e257b16856c410ea835c3e5b	-34.964249451923074	138.63001452884615	-34.963923522727271	138.63011254545455
OTR Glandore	94f5f98405d8d2e5baebf794ab048049e5e101f8	-34.973415134751775	138.54114373758864	-34.973658550000003	138.54035675
OTR Glandore	2c6f09ed67a296dc99df36441e92c76ca6b3a6d6	-34.934625273092365	138.56081317269076	-34.934623530952379	138.56089777380953
OTR Glandore	6c38d8b4854f1e3edc309f9407514561322419e0	-34.995282672527473	138.56819266153846	-34.992899526315789	138.57232526934985
OTR Glandore	7f52c97be2331183a393a3501aad79c13bada453	-34.89780452830189	138.66462736477988	-34.897776325000002	138.664613
OTR Glandore	5ae2f4ab756cb119814633351f7f319884b2f3d4	-35.000461360696519	138.57836424626865	-35.000473233644861	138.57860914485983
OTR Glandore	953011486fd45b11accf1837bb5b21a8cd83308e				
OTR Glandore	28d6cc7f50bf8607dc9466b009d2327b1942134c	-34.991391900000004	138.56422740967741	-35.004124155378484	138.5734769442231
OTR Glandore	68f1b36872ca8a44ecc7080ed611bd389f747ae6	-34.942352692307693	138.63050533846155	-34.942343479999998	138.63055087999999
OTR Glandore	213617e0d248d3d053a549870096738ee1886598	-34.888764016949153	138.69706072881357	-34.800896236363634	138.63971769090909
OTR Glandore	f0198c7ddf10d08ab480c13f9d9cc8072d5d2277	-34.959665012820516	138.56505441025641	-34.967416800000002	138.58754945000001
OTR Glandore	d7ee987a9dd307d3d75ea98c32d1bd7cb9ce301f	-34.930282779816515	138.67792551376147	-34.930136849315069	138.67786790410958
OTR Glandore	c36558b914c0e54fc03ff730b721e912141e65a9	-34.980594980392155	138.55928549999999	-34.903070385416669	138.57897702083332
OTR Glandore	f0c77ab542e606a9a00d21af5c5339ab39b1c86b	-34.984169219999998	138.52676847999999	-34.984349333333334	138.52668837254902
OTR Glandore	fb1f8ddd048fd8aab2e5fc57c007c6c5568fc48d	-35.109697051948054	138.5442494155844	-35.110217795698922	138.54464430107527
OTR Glandore	6365fa1bf5ba09b5d1436ab9c9225977d3487851				
OTR Glandore	c65eb70b9774d0136cc4364645eb5dad4193fc9f	-35.150870371794873	138.52345897435896	-35.18630102777778	138.48627127777777
OTR Glandore	ba5d61e3ecb4ccf1dbd33acbe4592dc412a95d21	-35.145472335365852	138.48290299695122	-35.145369000000002	138.48249283216782
OTR Glandore	86847833738f2a60e95847b17ef092ae891cb9d8	-35.062110692307691	138.52748795604396	-35.062063652173912	138.52753808695653
OTR Glandore	f1280b81f1a72df18a0d574d143f5d014e8429c0	-34.91297043137255	138.65125505882352	-34.912896666666668	138.651206
OTR Glandore	a19ca30a77ba4e14fb029f51372b618f3fe7dc52	-34.948347047892717	138.55151424712645	-34.948395735660846	138.55147120199501
OTR Glandore	7dc5024a4cb6c49fb8287dd64a3092dadac85006	-34.801425999999999	138.71277152380952	-34.801651461538462	138.71264446153845
OTR Glandore	6bc524305ceeaf263b0d16b401e9ff400acd7c01				
OTR Glandore	778c8e6384dab9127b05b0e20b951a1fae666f57	-34.934103766666667	138.60294793333333	-34.934102941176469	138.60386705882354
OTR Glandore	ae99933844e1ac2af16042f4c4fc675bec70c824	-34.902763369230769	138.52225087692307	-34.935868793103445	138.503097
OTR Glandore	12aef8bdf89c0546dd9f293149a7ee6ebd62cb5a	-34.982440045454545	138.52701767532469	-34.982703000000001	138.52689871428572
OTR Glandore	66467e1a5a5049f0db91f8771353460bb26dbd9b	-34.902455575757578	138.63576127272728	-34.936810326530612	138.60033484693878
OTR Glandore	149a89377db0821886992337638f4cbe2e1be9df	-34.971611641509433	138.54009167924528	-34.971439466666666	138.54018260000001
OTR Glandore	41e30884b4b4c07f332efa373b3fb37d53ebd3a2	-34.960298666666667	138.60965705555557	-34.959970383838382	138.60979688888889
OTR Glandore	4bbe18154dc9562c538526aa9710b70391c9dd4c	-35.264881602015116	138.48452973551636	-35.26483941121495	138.48451656074766
OTR Glandore	4dc5d4efb7c04a97b41a738b7ddab4693964cb57			-34.849483666666671	138.65603133333332
OTR Glandore	63461e81829b2c0ca6fb6037900a8821adf2bcd3	-34.942876478114478	138.59670359932659	-34.942868244897959	138.59672118367348
OTR Glandore	b4ece7914b6c39b07cfe3f5ddeed9d7cc08cf27a	-34.865279200000003	138.60004731428572	-34.86506619607843	138.59985496078431
OTR Glandore	5d1ae121bc0dd47be98a7c5dfaacf0616f5a30c4	-34.972340358490563	138.56126478301886	-34.972289532258067	138.56128733870969
OTR Glandore	208c0cc2974419d174492bc7fda80b15c4c801a1	-34.904106751381214	138.58662464640884	-34.903529749999997	138.58773834166666
OTR Glandore	2847c884140d768e96f0954c7c3121b4a42839a9	-34.899049851063829	138.65737163829789	-34.89981049166667	138.65731249999999
OTR Glandore	126a99f833fff60736a70070d77c83a834344af7	-35.066554441176471	138.50810961764705	-35.075880594594594	138.51123783783783
OTR Glandore	539849075919d5d434f68f42f7607f76c0e20919	-34.627817285714286	138.74105714285716	-34.511402656249999	138.97525221875
OTR Glandore	cbda89fee158eed9a84a199e798e8f4c8a7ff619			-34.99138392857143	138.57485971428571
OTR Glandore	127221290a5df759df22d835cfe86eb19f91be3e	-35.00733572307692	138.58466824615385	-34.970938097560975	138.53874453658537
OTR Glandore	22a6b8c25c8cdba896e49ed213fe387689ec9ae9	-35.152325500000003	138.52700370588235	-35.152360874999999	138.527356265625
OTR Glandore	f479926fcbd205527c962a07fc2b677f08fe6d4e	-34.679166822784808	138.66350797468354	-34.679028486486487	138.66358245945946
OTR Glandore	443452cfb303c6699f0595e887f6a3bd7c0a3afd	-34.98658593939394	138.58218153333334	-34.986277526315789	138.58226394736843
OTR Glandore	0745952d395bcddb9132d9b43107584b3688771b	-35.024088265624997	138.53229940624999	-35.020658250000004	138.53546649999998
OTR Glandore	c0cdd5240aed0f13b32303ada658c4b9b6673682	-34.943489520547942	138.61241484931506	-34.943683619047619	138.61157378571428
OTR Glandore	db09148e4a9cce7d8802212e532e71c3fedb351a	-34.958389703125	138.566821921875	-34.966804718749998	138.56672374999999
OTR Glandore	6a4122edf38f875d90b995cd35a15ff67becea6d	-34.897006118421054	138.53575063157894	-34.898571534883722	138.5351328255814
OTR Glandore	575b4900dca0a983a81a43aa86b898481224ea38	-34.950951553719008	138.56872027272726	-34.908215387096774	138.56678270967743
OTR Glandore	cc9c4df9cf7a144655665fcc55c94e1939a0c273	-34.799088869731804	138.59911282375478	-34.799084010989013	138.59915263736264
OTR Glandore	efbb0169fe509231f3a9909cac1fffac18f7b3f2	-34.988309480662984	138.59156664640884	-34.988399821192054	138.5914356821192
OTR Glandore	237aa6790ab929957be0a9dc0f06de121f08e321	-34.952798829629629	138.57671142222222	-34.953121061728396	138.57715788888888
