Polygon Id	Hashed Ubermedia Id	Common Evening Lat	Common Evening Long	Common Evening Country	Common Evening Census	Common Evening Micro	Common Evening Municipality	Common Evening Admin	Common Evening Province	Common Evening Postal1	Common Evening Postal2	Common Evening Custom1	Common Evening Custom2	Common Evening Distance	Common Daytime Lat	Common Daytime Long	Common Daytime Country	Common Daytime Census	Common Daytime Micro	Common Daytime Municipality	Common Daytime Admin	Common Daytime Province	Common Daytime Postal1	Common Daytime Postal2	Common Daytime Custom1	Common Daytime Custom2	Common Daytime Distance
156 Port Road Albertson SA	9920ef8df584b5ed9cdc544956f5ff8ca521988c														-34.80329291018879	138.71114704095777	AUS	40205105418		Tea Tree Gully C	Redwood Park	South Australia		5126			12.496709509415194
156 Port Road Albertson SA	5dcbb8343b7dbaafbe7f1b5fa767faa28e85126b	-34.874431283559545	138.51612816008068	AUS	40401109408		Charles Sturt C	Royal Park - Hendon - Albert Park	South Australia		5014			0.5774987452564099	-34.874440283559544	138.516156160054	AUS	40401109408		Charles Sturt C	Royal Park - Hendon - Albert Park	South Australia		5014			0.577350307216548
156 Port Road Albertson SA	ea569f9c95782b2eef317665ac17e5bbd16e0d11	-34.87579465555042	138.50655211597942	AUS	40401109403		Charles Sturt C	Royal Park - Hendon - Albert Park	South Australia		5014			0.5972985549528537	-34.87577865555043	138.50659111602747	AUS	40401109403		Charles Sturt C	Royal Park - Hendon - Albert Park	South Australia		5014			0.5967436068417539
156 Port Road Albertson SA	5b9095d7ddbcf8501e0a2bc262ec00a7ef6c6d35	-34.85975586772224	138.51863440393993	AUS	40402110117		Port Adelaide Enfield C	Port Adelaide	South Australia		5014			1.5986102766361785	-34.85975086772224	138.51862140391236	AUS	40402110117		Port Adelaide Enfield C	Port Adelaide	South Australia		5014			1.5988094504469594
156 Port Road Albertson SA	3192259c49686424460db38953cd549e24a8cfb7	-34.891398304818175	138.5642103272745	AUS	40401109336		Charles Sturt C	Hindmarsh - Brompton	South Australia		5008			2.9560547623185314	-34.89139630481817	138.5642113272739	AUS	40401109336		Charles Sturt C	Hindmarsh - Brompton	South Australia		5008			2.95608129303528
156 Port Road Albertson SA	6fe990c83521a1eb68157d4f930e5a65b39a7e8d	-37.702443533556504	144.87721422720986	AUS	21005125016		Hume C	Tullamarine	Victoria		3043			404.74956807514496	-37.64714453355651	144.95490333208528	AUS	21005124305		Hume C	Campbellfield - Coolaroo	Victoria		3061			406.8502356658825
156 Port Road Albertson SA	52eaec4445cf544115e872aa7fb8d1f5f6ca627a	-34.9308994970681	138.55117743224972	AUS	40403110607		West Torrens C	Lockleys	South Australia		5032			3.9822622932579614	-34.93091549706809	138.55119643216145	AUS	40403110607		West Torrens C	Lockleys	South Australia		5032			3.983775695535399
156 Port Road Albertson SA	ec3fcfb31b7a7171ab6a59a415c0470e0a8a41aa	-34.75485565858151	138.60541939213488	AUS	40204104419		Salisbury C	Paralowie	South Australia		5108			10.26015445223325	-34.75482265858152	138.60539039233174	AUS	40204104419		Salisbury C	Paralowie	South Australia		5108			10.26127882468539
156 Port Road Albertson SA	ebb7fbb4edec57f511f74fc94bf34a386339e1b6	-33.89121433022467	151.14354018664886	AUS	12003139501		Inner West A	Haberfield - Summer Hill	New South Wales		2130			723.736119037007	-33.86659733022467	151.17483524457182	AUS	12002138930		Inner West A	Lilyfield - Rozelle	New South Wales		2039			725.7787754022071
156 Port Road Albertson SA	006778735995489d875cc257e3358c944bf99739	-34.856074782676565	138.48560087366297	AUS	40401109602		Charles Sturt C	West Lakes	South Australia		5019			2.40670893699517	-34.856094782676564	138.48561187362841	AUS	40401109602		Charles Sturt C	West Lakes	South Australia		5019			2.4052531310455927
156 Port Road Albertson SA	af6c46fb1083a8df6f5e59ecf9ad9e982c3973ea	-34.80160180184449	138.6095226537928	AUS	40204117103		Salisbury C	Mawson Lakes - Globe Derby Park	South Australia		5095			7.818510993002828	-34.90349680184449	138.56901680826323	AUS	40401109303		Charles Sturt C	Hindmarsh - Brompton	South Australia		5007			3.48205959584654
156 Port Road Albertson SA	874feebdfd7e1f593facc2aef2be28695c2e359a	-34.87884999647446	138.5242743734535	AUS	40401109412		Charles Sturt C	Royal Park - Hendon - Albert Park	South Australia		5014			0.6721871028704737	-34.87885299647446	138.5242743734573	AUS	40401109412		Charles Sturt C	Royal Park - Hendon - Albert Park	South Australia		5014			0.6721103804197579
156 Port Road Albertson SA	38a16a04a2aa068aa0f997ee2c3287845a5c8759	-34.87770084935586	138.55208087256975	AUS	40401109729		Charles Sturt C	Woodville - Cheltenham	South Australia		5009			2.2266983759493093	-34.87768384935586	138.55208087250608	AUS	40401109729		Charles Sturt C	Woodville - Cheltenham	South Australia		5009			2.2268721513754066
156 Port Road Albertson SA	9dac131b1c8f17f2a1ab0ad13aae5be60b060da8	-34.986681354854035	138.51188735943313	AUS	40301105736		Holdfast Bay C	Glenelg (SA)	South Australia		5045			7.210618022582398	-34.941810354854034	138.61793220265398	AUS	40107102451		Unley C	Unley - Parkside	South Australia		5063			7.218585295847112
156 Port Road Albertson SA	44955ce31afac13fb1cb7e581213700ca4780ead	-35.112591848593645	138.5123360214791	AUS	40304108501		Onkaparinga C	Morphett Vale - West	South Australia		5162			15.919600590834849	-35.11258484859365	138.5123250215003	AUS	40304108501		Onkaparinga C	Morphett Vale - West	South Australia		5162			15.919118478666945
156 Port Road Albertson SA	799bbd851f3bcc6aedc8e107dfe4e6ec56305781	-35.11217109955901	138.53216994212292	AUS	40304108409		Onkaparinga C	Morphett Vale - East	South Australia		5162			15.926463031621035	-35.11220909955902	138.53203494221245	AUS	40304108409		Onkaparinga C	Morphett Vale - East	South Australia		5162			15.928573046987074
156 Port Road Albertson SA	11f88b818f3b918e8a6561db3bc5bb97a764f6cd	-34.92878662276238	138.50231623701671	AUS	40401109233		Charles Sturt C	Henley Beach	South Australia		5022			3.265220565548203	-34.92878962276238	138.5023282370279	AUS	40401109233		Charles Sturt C	Henley Beach	South Australia		5022			3.265294842425978
156 Port Road Albertson SA	1d0398638a7f5aa496a976fd1320a4460c53fcfe	-34.86859096177634	138.6714754474456	AUS	40104101523		Campbelltown C SA	Paradise - Newton	South Australia		5075			9.028841248584778	-34.912993961776344	138.5474124958006	AUS	40401109117		Charles Sturt C	Flinders Park	South Australia		5025			2.8666727763086755
156 Port Road Albertson SA	64cb9c9a800c137c2745037ff113a6a0dbe141b6	-35.02210546276411	138.55400008873173	AUS	40302106113		Marion C	Mitchell Park	South Australia		5047			9.932676491508017	-35.02208646276411	138.55398708871775	AUS	40302106113		Marion C	Mitchell Park	South Australia		5047			9.931226978079737
156 Port Road Albertson SA	71b514ba2a517fdd9ec9bd0bca8b001b324135eb	-34.896609041872836	138.51830808261417	AUS	40401109525		Charles Sturt C	Seaton - Grange	South Australia		5023			1.0206995793989218	-34.89660804187284	138.51830408261677	AUS	40401109525		Charles Sturt C	Seaton - Grange	South Australia		5023			1.0205696172064112
156 Port Road Albertson SA	45ad1ddeb06da404f333afd9da4baafdba54a4fc	-35.020383478838944	138.6132474632717	AUS	40303106719		Mitcham C	Blackwood	South Australia		5051			11.098108951727774	-35.02039647883895	138.61322446326685	AUS	40303106719		Mitcham C	Blackwood	South Australia		5051			11.098215916844119
156 Port Road Albertson SA	47c14ffda14628533452625d092fe0661e11de41	-35.063811336420784	138.5247695979959	AUS	40302105928		Marion C	Hallett Cove	South Australia		5158			12.562255673026371	-35.06362133642079	138.5244755973987	AUS	40302105928		Marion C	Hallett Cove	South Australia		5158			12.548276380162969
156 Port Road Albertson SA	4fc7f9a590a3a63794bf833227d4c0e4abded18d	-34.818952468260925	138.61042714323165	AUS	40204117106		Salisbury C	Mawson Lakes - Globe Derby Park	South Australia		5095			7.050147813627824	-34.81894746826092	138.61042714323133	AUS	40204117106		Salisbury C	Mawson Lakes - Globe Derby Park	South Australia		5095			7.050363391771022
156 Port Road Albertson SA	0c44d27ef6e918240225b1036fc84892cac6f0be	-34.73488594601096	138.66272251300063	AUS	40202103009		Playford C	Elizabeth	South Australia		5112			13.274899087874415													
156 Port Road Albertson SA	89b8d78f539352f5485280335b8869c9ae5153e2	-35.12924882306633	138.47643370427016	AUS	40304107403		Onkaparinga C	Christies Beach	South Australia		5165			17.19877427340622	-35.12923982306633	138.4764347042715	AUS	40304107403		Onkaparinga C	Christies Beach	South Australia		5165			17.198149476030462
156 Port Road Albertson SA	a2254af5463222ae14d24710eca4b678193c5073	-34.902044579467464	138.6643281000402	AUS	40104101635		Campbelltown C SA	Rostrevor - Magill	South Australia		5073			8.677091191285193	-34.90203957946746	138.66432210002299	AUS	40104101635		Campbelltown C SA	Rostrevor - Magill	South Australia		5073			8.676701178879142
156 Port Road Albertson SA	0ae1b438148ef55162815da5616c993220a8fc53	-35.06475445102069	138.56105210056396	AUS	40304108004		Onkaparinga C	Happy Valley	South Australia		5158			12.898125490294191	-34.851485451020686	138.52478150255385	AUS	40402110110		Port Adelaide Enfield C	Port Adelaide	South Australia		5013			2.238878281989808
156 Port Road Albertson SA	14f7ee05ecfcc481e0a0482ef86feb6a642f8d98	-34.876878391200705	138.50470052789723	AUS	40401109403		Charles Sturt C	Royal Park - Hendon - Albert Park	South Australia		5014			0.6201215747551564	-34.87689739120071	138.504694527963	AUS	40401109403		Charles Sturt C	Royal Park - Hendon - Albert Park	South Australia		5014			0.6195738403549412
156 Port Road Albertson SA	e14256c7275e4049cff94d638f5c833707963cda	-35.14340244408368	138.4786128227206	AUS	40304107424		Onkaparinga C	Christies Beach	South Australia		5167			18.15716069956258	-35.143405444083676	138.47864982272094	AUS	40304107424		Onkaparinga C	Christies Beach	South Australia		5167			18.15714046181574
156 Port Road Albertson SA	961d53f6693a816bd6ce4c2ee49c1c4c90d9cc51	-35.130196280555964	138.51769569014874	AUS	40304108509		Onkaparinga C	Morphett Vale - West	South Australia		5162			17.139060115548986	-35.13019928055596	138.51767569015908	AUS	40304108509		Onkaparinga C	Morphett Vale - West	South Australia		5162			17.139251058358166
156 Port Road Albertson SA	4db443d056ce80638f70b37f1758c1f21e887d26	-37.81726018120571	140.76213008249138	AUS	40702117411		Mount Gambier C	Mount Gambier - West	South Australia		5290			238.531590827442	-37.81726318120571	140.76214008249883	AUS	40702117411		Mount Gambier C	Mount Gambier - West	South Australia		5290			238.53205854711754
156 Port Road Albertson SA	f5cded13dc4225fcafaeff331c39591c0b2ff51a	-34.88903250656894	138.48626434855407	AUS	40401109625		Charles Sturt C	West Lakes	South Australia		5022			1.5985509976850174	-34.889025506568935	138.48627334859333	AUS	40401109625		Charles Sturt C	West Lakes	South Australia		5022			1.5979235754263912
156 Port Road Albertson SA	7a6bbdd8594f0800e8b4c892143ce7397d4796a7	-34.93099241220368	138.54462364316666	AUS	40403110606		West Torrens C	Lockleys	South Australia		5032			3.800106968835528	-34.93099541220368	138.54463664315378	AUS	40403110606		West Torrens C	Lockleys	South Australia		5032			3.8006355338894116
156 Port Road Albertson SA	491d143973e32e3e42f3ea31ae31fb4535fad457	-35.06628580344165	138.6553794680442	AUS	40304107502		Onkaparinga C	Clarendon	South Australia		5157			15.052833228063365	-35.06628680344165	138.65537946804406	AUS	40304107502		Onkaparinga C	Clarendon	South Australia		5157			15.052891636513358
156 Port Road Albertson SA	2e9edcac5497041fea0549e08d7648eb9e612540	-34.880390658470546	138.51172945131054	AUS	40401109510		Charles Sturt C	Seaton - Grange	South Australia		5023			0.16670542484678624	-34.880393658470545	138.51175645130272	AUS	40401109510		Charles Sturt C	Seaton - Grange	South Australia		5023			0.16573054676505836
156 Port Road Albertson SA	ff5cbdeed17053c64eec2d8b2935c945e3112b5d	-34.87261331397383	138.53406386362502	AUS	40401109739		Charles Sturt C	Woodville - Cheltenham	South Australia		5011			1.3619615614944272	-34.872611313973835	138.53406886363345	AUS	40401109739		Charles Sturt C	Woodville - Cheltenham	South Australia		5011			1.3622764813756487
156 Port Road Albertson SA	b279729c44a3771572eca02ca997fc79d6904f9d	-35.004021397138395	138.71107092242323	AUS	40102100401		Adelaide Hills DC	Aldgate - Stirling	South Australia		5152			14.01819536498656	-35.004035397138395	138.71100792249698	AUS	40102100401		Adelaide Hills DC	Aldgate - Stirling	South Australia		5152			14.015917892400536
156 Port Road Albertson SA	724316b160cf66f3b516553034aff12e1c8c87a2	-34.75076802031635	138.68088909166596	AUS	40202103102		Playford C	Elizabeth East	South Australia		5112			13.174452552604302	-34.75072702031635	138.6809090916411	AUS	40202103102		Playford C	Elizabeth East	South Australia		5112			13.177235591668332
156 Port Road Albertson SA	dd3bbcb193c75fb04dc0063c97f9d88c29235707	-34.879462996343506	138.50396397687868	AUS	40401109406		Charles Sturt C	Royal Park - Hendon - Albert Park	South Australia		5014			0.5667847995242427	-34.94634699634351	138.62668887742	AUS	40103101220		Burnside C	Glenside - Beaumont	South Australia		5063			7.8054873507551275
156 Port Road Albertson SA	81f2ddc92c562261ecf6c3a2f5e9ba050a16746d	-34.88388336625723	138.51152011196848	AUS	40401109540		Charles Sturt C	Seaton - Grange	South Australia		5023			0.14055193260817178	-34.88388336625723	138.51151611196846	AUS	40401109540		Charles Sturt C	Seaton - Grange	South Australia		5023			0.1407121978881864
156 Port Road Albertson SA	95367c13b4b11218e8d515fe133ff71076d26988	-34.674774581221435	138.89529655356537	AUS	40501111214		Barossa DC	Lyndoch	South Australia		5351			26.027527991982684	-34.76520158122144	138.66425174238017	AUS	40204104728		Salisbury C	Salisbury East	South Australia		5109			11.801236777792177
156 Port Road Albertson SA	40604c6ec3e85bae240978af08a8c0b4c8ccf5c0	-34.905854941048425	138.51462330910186	AUS	40401109521		Charles Sturt C	Seaton - Grange	South Australia		5023			1.6211953199125253	-34.846053941048424	138.6721171212608	AUS	40205105222		Tea Tree Gully C	Hope Valley - Modbury	South Australia		5088			9.360292087905949
156 Port Road Albertson SA	2f462758e478c3ad295fec57473df8da030271b0	-35.044568517153316	138.6893420097361	AUS	40102100429		Adelaide Hills DC	Aldgate - Stirling	South Australia		5153			15.01269497765309	-35.044557517153315	138.68938500972345	AUS	40102100429		Adelaide Hills DC	Aldgate - Stirling	South Australia		5153			15.01374779545596
156 Port Road Albertson SA	83c6b59853d4d46a24eab2ec62a775cfae1690d7	-34.966491551061075	138.5554386294456	AUS	40403110724		West Torrens C	Plympton	South Australia		5038			6.286370310223325	-34.96649355106108	138.55545562944536	AUS	40403110724		West Torrens C	Plympton	South Australia		5038			6.286865095351396
156 Port Road Albertson SA	855a59162cd3ca7572529522d4a360062e6c63c6	-34.88227384726135	138.48969825305457	AUS	40401109605		Charles Sturt C	West Lakes	South Australia		5021			1.3374719512274247	-34.882306847261354	138.48970625302655	AUS	40401109605		Charles Sturt C	West Lakes	South Australia		5021			1.3369996484366147
156 Port Road Albertson SA	247edfbad58e0cef99c6e902e2adbebf506658d2	-34.916771980518305	138.53123889094044	AUS	40401109108		Charles Sturt C	Flinders Park	South Australia		5025			2.5841182188466916	-34.91681098051831	138.53138689110145	AUS	40401109108		Charles Sturt C	Flinders Park	South Australia		5025			2.5899179778398973
156 Port Road Albertson SA	3dae01924f15c804218ec10c44b5463f5f528fa9	-34.894029987519346	138.52600779718585	AUS	40401109126		Charles Sturt C	Flinders Park	South Australia		5023			1.079246339337102	-34.89405698751934	138.52602379718547	AUS	40401109126		Charles Sturt C	Flinders Park	South Australia		5023			1.081241283926323
156 Port Road Albertson SA	f79a960fdcf555c0fd80a71da81bb61dfa2ae1e6	-34.96305155829731	138.55490975148908	AUS	40403110747		West Torrens C	Plympton	South Australia		5038			6.055250058861084	-34.963055558297306	138.55491575148937	AUS	40403110747		West Torrens C	Plympton	South Australia		5038			6.05563753151414
156 Port Road Albertson SA	5770362c8bc36ec9eead61759d48047643aec56b	-35.20520011272112	138.5903258798617	AUS	40304108307		Onkaparinga C	McLaren Vale	South Australia		5171			22.747787398528416	-35.20521811272112	138.59034087983883	AUS	40304108307		Onkaparinga C	McLaren Vale	South Australia		5171			22.749172219011307
156 Port Road Albertson SA	e7b2dbcafc669bce0486cc7f16ce7146c8964906	-34.85030521983157	138.52508494992475	AUS	40402110110		Port Adelaide Enfield C	Port Adelaide	South Australia		5013			2.322000730174911	-34.85035321983157	138.5250829500653	AUS	40402110110		Port Adelaide Enfield C	Port Adelaide	South Australia		5013			2.3187893514025495
156 Port Road Albertson SA	176be2fc53020f0f0255513019ec3e02bd587fcb	-34.854238957345274	138.51448068902627	AUS	40402110118		Port Adelaide Enfield C	Port Adelaide	South Australia		5014			1.95215695627544	-34.85427595734528	138.5146366889209	AUS	40402110118		Port Adelaide Enfield C	Port Adelaide	South Australia		5014			1.949931794390408
156 Port Road Albertson SA	2d7f741010e389e77cae2ced9a0197279a4b7a94	-34.86500833071273	138.5212810685575	AUS	40401109717		Charles Sturt C	Woodville - Cheltenham	South Australia		5014			1.288895499805549	-34.865036330712734	138.52133106847444	AUS	40401109717		Charles Sturt C	Woodville - Cheltenham	South Australia		5014			1.2880885959285593
156 Port Road Albertson SA	45f63789381015d9a01c459f82161174f2cab84b	-34.811406163039216	138.50563293248635	AUS	40402110027		Port Adelaide Enfield C	North Haven	South Australia		5016			4.93279820556531	-34.81140716303921	138.50562393248597	AUS	40402110027		Port Adelaide Enfield C	North Haven	South Australia		5016			4.932774220683487
156 Port Road Albertson SA	ae369cd778cf9618d5fbb50f25f3217653daf78e	-34.894687748383376	138.51574111928676	AUS	40401109516		Charles Sturt C	Seaton - Grange	South Australia		5023			0.8584724806208929	-34.96312174838337	138.5730981168829	AUS	40107102331		Unley C	Goodwood - Millswood	South Australia		5035			6.531210047634888
156 Port Road Albertson SA	899653723a2804264c7ca2cb59fa63c3d192c310	-37.8152902348917	144.8951313815212	AUS	21303135231		Maribyrnong C	Yarraville	Victoria		3013			409.2047237890746	-37.815300234891694	144.89522038157418	AUS	21303135231		Maribyrnong C	Yarraville	Victoria		3013			409.2093487949683
156 Port Road Albertson SA	014d9199c30018812862af798feb1b0726163164	-34.88222464929467	138.51028754071353	AUS	40401109510		Charles Sturt C	Seaton - Grange	South Australia		5023			0.16980645202635353	-34.88223064929468	138.5102965406997	AUS	40401109510		Charles Sturt C	Seaton - Grange	South Australia		5023			0.16926116357475307
156 Port Road Albertson SA	3cd8ab78b33ca149a7463eca4c4da0f901c5e6fc	-34.8838385997511	138.51980533028708	AUS	40401109511		Charles Sturt C	Seaton - Grange	South Australia		5023			0.38327565483427606	-34.8838475997511	138.51980233031244	AUS	40401109511		Charles Sturt C	Seaton - Grange	South Australia		5023			0.38326815149816373
156 Port Road Albertson SA	104d6d5baa1a1ab0213b0ffb601e09e3add44987	-34.85539637085315	138.5488508348713	AUS	40402110203		Port Adelaide Enfield C	The Parks	South Australia		5012			2.752840073309684	-34.855389370853146	138.5488468348699	AUS	40402110203		Port Adelaide Enfield C	The Parks	South Australia		5012			2.7530027270774027
156 Port Road Albertson SA	30e0a573c04db49bdf310a95751612ab75823df3	-34.994365019915875	138.581288998423	AUS	40303107014		Mitcham C	Panorama	South Australia		5042			8.6493003217597	-35.01883601991588	138.57499399632826	AUS	40303106604		Mitcham C	Bellevue Heights	South Australia		5042			10.062507794842638
156 Port Road Albertson SA	d34208928b6836099035dfda5b3eaf23a80d0c70	-35.023989149569225	138.5449371760164	AUS	40302106427		Marion C	Warradale	South Australia		5047			9.9540616745358	-35.023989149569225	138.54494017601638	AUS	40302106427		Marion C	Warradale	South Australia		5047			9.954092353773534
156 Port Road Albertson SA	8cffc45a8a5d5ec7ba62beeb17b889052edc97cb	-34.88220773255692	138.51346757322258	AUS	40401109541		Charles Sturt C	Seaton - Grange	South Australia		5023			0.019861301546528428	-34.94996673255692	138.64149384292213	AUS	40103101221		Burnside C	Glenside - Beaumont	South Australia		5064			8.643453067792757
156 Port Road Albertson SA	a05a722fbbf0af8b9fc4eb93ccacd39ac8e08d1b	-34.730691147182924	138.69054470477624	AUS	40202103125		Playford C	Elizabeth East	South Australia		5112			14.544976313726858	-34.73069014718292	138.69054570477812	AUS	40202103125		Playford C	Elizabeth East	South Australia		5112			14.545065590111081
156 Port Road Albertson SA	3f45c4b66532dc65efa60256d5c559cb7a49cebf	-34.78373045624367	138.62918637957503	AUS	40204104331		Salisbury C	Parafield Gardens	South Australia		5107			9.483563517540002													
156 Port Road Albertson SA	1a23494d38d24fdfdb79f18a72eb9a3091495d81	-34.88377884208772	138.5108477427166	AUS	40401109540		Charles Sturt C	Seaton - Grange	South Australia		5023			0.16550274309789587	-34.88377184208772	138.5108867427226	AUS	40401109540		Charles Sturt C	Seaton - Grange	South Australia		5023			0.16339830417218698
156 Port Road Albertson SA	17d67c4d6f7075a53016a8738b2df5311ed631c3	-34.830968312689706	138.6551741720396	AUS	40204104036		Salisbury C	Ingle Farm	South Australia		5093			8.806532101715533	-34.831024312689706	138.65520317220296	AUS	40204104036		Salisbury C	Ingle Farm	South Australia		5093			8.806469991901366
156 Port Road Albertson SA	1a22d109c5c7a04d2a7ef59eb36b997ae1ddb9a3	-34.81980077360712	138.50026721658628	AUS	40402110004		Port Adelaide Enfield C	North Haven	South Australia		5016			4.395454310721529	-34.820002773607115	138.49998521740582	AUS	40402110008		Port Adelaide Enfield C	North Haven	South Australia		5016			4.384405109375259
156 Port Road Albertson SA	1aa3d14680854ab96709ea969600a352ca13099a	-34.766582495714886	138.72038684935399	AUS	40205105023		Tea Tree Gully C	Greenwith	South Australia		5125			14.231732390258102	-34.766577495714884	138.7203788493601	AUS	40205105023		Tea Tree Gully C	Greenwith	South Australia		5125			14.23155206461207
156 Port Road Albertson SA	56e8040c866412512ed1e81d3556d6752ad5c90b	-34.93254850643045	138.5045531703124	AUS	40401109201		Charles Sturt C	Henley Beach	South Australia		5022			3.500864926765658	-34.93255150643045	138.50428717031616	AUS	40401109201		Charles Sturt C	Henley Beach	South Australia		5022			3.5032328063618503
156 Port Road Albertson SA	fdc061e8805248f3d11780a9b0efd0fe3e41f0fc	-34.88669062713207	138.51904191109378	AUS	40401109513		Charles Sturt C	Seaton - Grange	South Australia		5023			0.44002664627968496	-34.886694627132066	138.5190369111018	AUS	40401109513		Charles Sturt C	Seaton - Grange	South Australia		5023			0.44000030715544586
156 Port Road Albertson SA	c4e85220fbe0fad52ec512d067e033fdaea64710	-32.240834420414295	115.848372109428	AUS	50703116925		Kwinana C	Bertram - Wellard (West)	Western Australia		6167			1316.2353873205825	-32.16078242041429	115.77080939076454	AUS	50701115501		Cockburn C	Henderson	Western Australia		6166			1322.001677651659
156 Port Road Albertson SA	9e2ed32b5721c0bbf03c04ddcb05bb8730261f04	-34.993523026138575	138.52131665087543	AUS	40301105708		Holdfast Bay C	Glenelg (SA)	South Australia		5044			7.69697847357354	-34.993535026138574	138.52132365088448	AUS	40301105708		Holdfast Bay C	Glenelg (SA)	South Australia		5044			7.697830603182438
156 Port Road Albertson SA	7d285d52a57885109a487b39ba9beb5ccf6be8c8	-34.85380095672484	138.48326385638623	AUS	40401109601		Charles Sturt C	West Lakes	South Australia		5019			2.6124529504769503	-34.85374395672484	138.48318985652492	AUS	40401109601		Charles Sturt C	West Lakes	South Australia		5019			2.6181808970351814
156 Port Road Albertson SA	8f8a5d46a0ecf6ee6897b3a2f28538ca7d8819b8	-35.018828000503085	138.51700371142115	AUS	40301105614		Holdfast Bay C	Brighton (SA)	South Australia		5048			9.436176662673072	-35.01881800050309	138.51701671147478	AUS	40301105614		Holdfast Bay C	Brighton (SA)	South Australia		5048			9.435501702389068
156 Port Road Albertson SA	c8e7fbf0cac93d2e0aafc3eb17e9994491b767fa	-34.87882045754051	138.51239546018257	AUS	40401109405		Charles Sturt C	Royal Park - Hendon - Albert Park	South Australia		5014			0.255469173236783	-34.87882445754051	138.51242046018643	AUS	40401109405		Charles Sturt C	Royal Park - Hendon - Albert Park	South Australia		5014			0.25492626428153936
156 Port Road Albertson SA	f440ab1892ba8d551c60532d7c21c381b8654f65	-34.88115115703165	138.51272569213913	AUS	40401109510		Charles Sturt C	Seaton - Grange	South Australia		5023			0.09455795522941202	-34.88117815703165	138.5127236921308	AUS	40401109510		Charles Sturt C	Seaton - Grange	South Australia		5023			0.0928317719622591
156 Port Road Albertson SA	593d495adbe22e34616e219322b6e9e8d15b98b3	-34.86229494072754	138.5013665273619	AUS	40401109614		Charles Sturt C	West Lakes	South Australia		5021			1.5487408297579621	-34.92462194072754	138.6047765664694	AUS	40101100141		Adelaide C	Adelaide	South Australia		5000			5.954766568120878
156 Port Road Albertson SA	095aa5c0e862351bcb9e139765b5b59adb1548f7	-34.76487562783582	138.71708346654063	AUS	40205105015		Tea Tree Gully C	Greenwith	South Australia		5125			14.144768541149176	-34.764831627835825	138.717114466276	AUS	40205105015		Tea Tree Gully C	Greenwith	South Australia		5125			14.147961204257157
156 Port Road Albertson SA	d9367fb6b4eb4d47bfda6bc0c1ed42e1a6be8dd8	-35.15233737711399	138.49822240595034	AUS	40304107310		Onkaparinga C	Christie Downs	South Australia		5168			18.68818661528621	-34.911932377113985	138.59807346056417	AUS	40101100201		Adelaide C	North Adelaide	South Australia		5006			5.225738058166826
156 Port Road Albertson SA	f24c1b71a4da957080b91cb42e80c34a5b5282a0	-34.64280879745966	138.6336950251856	AUS	40202103207		Playford C	Munno Para West - Angle Vale	South Australia		5117			17.93278787837749	-34.64283779745966	138.63369002516288	AUS	40202103207		Playford C	Munno Para West - Angle Vale	South Australia		5117			17.930824852830483
156 Port Road Albertson SA	0adaaacf496753507ede4aa2fcf42296d7ebf80d	-34.91971629072877	138.51907274111517	AUS	40401109218		Charles Sturt C	Henley Beach	South Australia		5024			2.599114861577469	-34.91341229072877	138.5466157299223	AUS	40401109117		Charles Sturt C	Flinders Park	South Australia		5025			2.8579449556613294
156 Port Road Albertson SA	8aa178c6a75bd14902b4d58f29a9137978d753af	-35.08656548400293	138.8580641881332	AUS	40102100701		Mount Barker DC	Mount Barker	South Australia		5251			24.107578009856145	-35.086558484002936	138.85806418811651	AUS	40102100701		Mount Barker DC	Mount Barker	South Australia		5251			24.107295108931854
156 Port Road Albertson SA	95f9c0f4ff769e30239158444f631c22700589c2	-34.71324370725854	138.5501561999923	AUS	40202103515		Playford C	Virginia - Waterloo Corner	South Australia		5110			11.88976330905278	-34.71323470725854	138.55017119998848	AUS	40202103515		Playford C	Virginia - Waterloo Corner	South Australia		5110			11.890526291427983
156 Port Road Albertson SA	a626d0afedb072caa1058d35a8c3d08e75f1f462	-35.07506223704398	138.5482021313523	AUS	40302106306		Marion C	Sheidow Park - Trott Park	South Australia		5158			13.469869650432097	-35.07508423704398	138.54817913123452	AUS	40302106306		Marion C	Sheidow Park - Trott Park	South Australia		5158			13.471183315669723
156 Port Road Albertson SA	6dba0852a5ca3ac858f61326449d334a7c7c7ae1	-35.06354105621359	138.51151724728226	AUS	40302105905		Marion C	Hallett Cove	South Australia		5158			12.527027230597222	-35.06352405621359	138.51152524724864	AUS	40302105905		Marion C	Hallett Cove	South Australia		5158			12.525847780882366
156 Port Road Albertson SA	0a3ace0fa24f6e20bf3d123278831db791c25d99	-34.82266200636519	138.62684864512892	AUS	40204117206		Salisbury C	Pooraka - Cavan	South Australia		5095			7.659357489100762	-34.88101200636519	138.51288061224355	AUS	40401109541		Charles Sturt C	Seaton - Grange	South Australia		5023			0.10144486710369813
156 Port Road Albertson SA	8df9b9fd231e75b48f0e9b5eacd18b0c9e54e175	-35.007496616998125	138.51964351589197	AUS	40301105606		Holdfast Bay C	Brighton (SA)	South Australia		5048			8.657549318531728	-35.00748361699812	138.51966351590394	AUS	40301105606		Holdfast Bay C	Brighton (SA)	South Australia		5048			8.656698310969642
