Polygon Name	Hashed Device Id	Common Evening Lat	Common Evening Long	Common Evening Country	Common Evening State	Common Evening Zip	Common Evening Census	Common Evening Metro	Common Evening Distance	Common Daytime Lat	Common Daytime Long	Common Daytime Country	Common Daytime State	Common Daytime Zip	Common Daytime Census	Common Daytime Metro	Common Daytime Distance
OTR Wayville	025d2deb8298063c628a7ad66931000fda2d66fc	-34.98511973724315	138.59736689546426	AUS	South Australia	5041	40303106818	Mitcham C	2.7000256491588037	-34.985118737243155	138.59739589546794	AUS	South Australia	5041	40303106818	Mitcham C	2.70021554447931
OTR Wayville	6bbcdc67c828e89a693f76dd969cfa6f1eda8783	-35.10679697130818	138.52204752345543	AUS	South Australia	5162	40304108518	Onkaparinga C	11.730606526231417								
OTR Wayville	fff97c44e5487612bc496dc03a7b0b9f057e6eb5	-34.95156029224942	138.556973913213	AUS	South Australia	5037	40403110715	West Torrens C	1.8984312936183974	-34.95157629224942	138.55694091327192	AUS	South Australia	5037	40403110715	West Torrens C	1.9004723395055707
OTR Wayville	75270133ad1799859cdc037c0ad9fcc28fcc44fc	-34.92526622358604	138.57482712944645	AUS	South Australia	5031	40403110833	West Torrens C	1.7034099299444903	-35.006754223586036	138.52235559229638	AUS	South Australia	5048	40301105606	Holdfast Bay C	5.655680102011444
OTR Wayville	21130504d6cd2153c83e3a575aa80c9be41d5ea3	-34.98654514536045	138.5415661677612	AUS	South Australia	5043	40302106214	Marion C	3.8926501084808884	-34.98652414536045	138.54130316785046	AUS	South Australia	5043	40302106214	Marion C	3.902128393430065
OTR Wayville	ac373b56ad71050e2fc3b2be415c1474b68542c5	-35.206452412190096	138.4900837171221	AUS	South Australia	5169	40304108719	Onkaparinga C	18.84348924660394	-35.206444412190095	138.49006671711373	AUS	South Australia	5169	40304108719	Onkaparinga C	18.843250025138786
OTR Wayville	3f3b46f3c61d400b3a42cd5a781b78df71cdb3f0	-34.96899451736886	138.58252056855827	AUS	South Australia	5041	40303106825	Mitcham C	1.6066565643233115	-35.021767517368865	138.56972180306906	AUS	South Australia	5042	40303106604	Mitcham C	5.325802792405578
OTR Wayville	f6eb1c02763bb1c8b0d42903c9a53aa52165ef21	-34.80754703574439	138.6145096996064	AUS	South Australia	5095	40204117102	Salisbury C	9.717073729584998								
OTR Wayville	b94ac6e13364bb18af3bf7360f575e3b0a4581f4	-34.99167477262249	138.61189128854812	AUS	South Australia	5062	40303106931	Mitcham C	3.3598591507664493	-34.991678772622485	138.61190528854883	AUS	South Australia	5062	40303106931	Mitcham C	3.36041055669801
OTR Wayville	3ebff5a102b7f56138fadbc1c7e575c323a585f4	-34.893766171017475	138.55914420395482	AUS	South Australia	5008	40401109335	Charles Sturt C	4.047514573065877	-34.893758171017474	138.55913020394323	AUS	South Australia	5008	40401109335	Charles Sturt C	4.048356177062966
