Polygon Id	Hashed Ubermedia Id	Common Evening Lat	Common Evening Long	Common Evening Country	Common Evening Census	Common Evening Micro	Common Evening Municipality	Common Evening Admin	Common Evening Province	Common Evening Postal1	Common Evening Postal2	Common Evening Custom1	Common Evening Custom2	Common Evening Distance	Common Daytime Lat	Common Daytime Long	Common Daytime Country	Common Daytime Census	Common Daytime Micro	Common Daytime Municipality	Common Daytime Admin	Common Daytime Province	Common Daytime Postal1	Common Daytime Postal2	Common Daytime Custom1	Common Daytime Custom2	Common Daytime Distance
User Drawn Polygon	a24e022fd7c721280eb0b066b41b3c3ab4c9319c	-34.88674709257696	138.51591363092504	AUS	40401109512		Charles Sturt C	Seaton - Grange	South Australia		5023			0.9826466178814447	-34.886530092576955	138.5158956315598	AUS	40401109512		Charles Sturt C	Seaton - Grange	South Australia		5023			0.9736237243267001
User Drawn Polygon	df304eef6d9e8d23345e40d79e18e04da1b7a525	-33.198818541568436	138.00682634961888	AUS	40503112209		Port Pirie City and Dists M	Port Pirie	South Australia		5540			119.90385072069078	-33.18441154156843	138.02759233574525	AUS	40503112205		Port Pirie City and Dists M	Port Pirie	South Australia		5540			120.58051832069458
User Drawn Polygon	60b245f1c55398e055dcb92cfd00173cfcc47fc8	-34.86944500539152	138.49624417814866	AUS	40401109629		Charles Sturt C	West Lakes	South Australia		5021			1.9367796806724897	-34.868810005391516	138.49645517727464	AUS	40401109629		Charles Sturt C	West Lakes	South Australia		5021			1.9383338083391037
User Drawn Polygon	c787350765be19d8e7435fa4e5228747cb31db08	-34.908735807096825	138.5236687916922	AUS	40401109101		Charles Sturt C	Flinders Park	South Australia		5025			2.1876537414600605	-34.90873380709682	138.52363479169148	AUS	40401109101		Charles Sturt C	Flinders Park	South Australia		5025			2.187782451565648
User Drawn Polygon	8c4f4f1771cafa436e2c270b2b8c9bf05ec34092	-34.85510186887657	138.4893378150978	AUS	40401109603		Charles Sturt C	West Lakes	South Australia		5019			2.727341078030771	-34.85511586887657	138.48933481508433	AUS	40401109603		Charles Sturt C	West Lakes	South Australia		5019			2.726933604230358
User Drawn Polygon	785d73d930cea69d66769993c3fc79550f41a325	-34.793887969828006	138.49287393984184	AUS	40402110033		Port Adelaide Enfield C	North Haven	South Australia		5018			6.129776520833847	-34.79387996982801	138.4928789398536	AUS	40402110033		Port Adelaide Enfield C	North Haven	South Australia		5018			6.130203215199406
User Drawn Polygon	c9dde981d86f53e55307026f476c05c24bb2059d														-35.01592090277724	138.55291188034826	AUS	40302106128		Marion C	Mitchell Park	South Australia		5043			9.676737163999228
User Drawn Polygon	54f244abadc316b9721a85b84823ad5c1c40d40e	-34.89905074141727	138.55912525998832	AUS	40401109326		Charles Sturt C	Hindmarsh - Brompton	South Australia		5007			2.2736897778017076	-34.89904174141727	138.55912025997634	AUS	40401109326		Charles Sturt C	Hindmarsh - Brompton	South Australia		5007			2.273066458928086
User Drawn Polygon	ed9efeef1b46f7ab774f8f929240bfb2fa878c0b	-35.00018500618058	138.51491351203032	AUS	40301105712		Holdfast Bay C	Glenelg (SA)	South Australia		5044			8.529824775644144	-35.00020500618058	138.51491251203828	AUS	40301105712		Holdfast Bay C	Glenelg (SA)	South Australia		5044			8.53120742998176
User Drawn Polygon	4b646657869935fe4d42631f30b03b8897ad9b9d	-34.81907635379868	138.65322328816177	AUS	40204104106		Salisbury C	Para Hills	South Australia		5096			8.126229336910038	-34.819046353798676	138.65321228816055	AUS	40204104106		Salisbury C	Para Hills	South Australia		5096			8.126719059408622
User Drawn Polygon	02b99c85a7b6cf5972208e0616e5f9c7e851373a	-34.83044614246244	138.50020189736173	AUS	40402109913		Port Adelaide Enfield C	Largs Bay - Semaphore	South Australia		5016			3.6356002733055024	-32.49844114246245	137.7830119968065	AUS	40602114225		Port Augusta C	Port Augusta	South Australia		5700			170.0616067096781
User Drawn Polygon	63df723748f011d1de278bcddb5147befdbc936a	-35.074319266091905	138.53386513504114	AUS	40302106304		Marion C	Sheidow Park - Trott Park	South Australia		5158			13.623290262906373	-35.0743172660919	138.5338611350292	AUS	40302106304		Marion C	Sheidow Park - Trott Park	South Australia		5158			13.623147329046288
User Drawn Polygon	f73367f9c1a6bdc28a8fb3403ea4723ef1356660	-34.91127507912708	138.49443409579317	AUS	40401109212		Charles Sturt C	Henley Beach	South Australia		5022			3.0537505315630504	-34.87789207912708	138.5299222403957	AUS	40401109008		Charles Sturt C	Beverley	South Australia		5011			0.0638541046549482
User Drawn Polygon	56a6bc9c393a6a521faac72b547a7e9b6dec8995	-34.864388327898396	138.51426322740556	AUS	40402110112		Port Adelaide Enfield C	Port Adelaide	South Australia		5014			1.2276408759359214	-34.8644153278984	138.51429022739418	AUS	40402110112		Port Adelaide Enfield C	Port Adelaide	South Australia		5014			1.225229410477439
User Drawn Polygon	4fd4ba8e63a3ba5032b0fe010603e8d29c69f7dc	-34.84390573152331	138.48791014258828	AUS	40402109935		Port Adelaide Enfield C	Largs Bay - Semaphore	South Australia		5015			3.286303102750225	-34.94241573152331	138.59920594238966	AUS	40107102317		Unley C	Goodwood - Millswood	South Australia		5034			6.007892754501553
User Drawn Polygon	9bcad5dce5eca6e499dd0e79fb0f168d593ddb31	-30.895787226457728	132.18213675050234	AUS	40601113502		Unincorporated SA	Western	South Australia		5690			459.99811642478863	-30.895666226457728	132.18213375058102	AUS	40601113502		Unincorporated SA	Western	South Australia		5690			460.003460845638
